content,source_file,chapter,section,subsection,department,system_category,content_type,chunk_type,hierarchy_level,parent_chunk,keywords,char_count,token_count
（4）应用肾上腺皮质激素鉴别高钙血症： 高钙血症也可见于多发性骨髓瘤、结节病、维生素D过多症、急性失用性骨质疏松、慢性肾上腺皮质功能减退症、甲状腺功能亢进症、恶性肿瘤或兼有骨转移者。连续7天每天口服氢化可的松100mg或泼尼松20mg，服药前及服药期第3、5、7天测定血钙值，其他高钙血症患者服激素后可见血钙下降，而原发性甲状旁腺功能亢进症不受影响，但也有个别例外。（5）忌磷试验： 给予患者低磷饮食（例如每天进食2000kcal热量里含有磷430mg、钙700mg），持续3～6天。在低磷饮食前一天及第3、6天，空腹抽血测定血钙及磷，并收集24小时尿液测定尿磷。本试验在甲状旁腺功能亢进症可见血钙升高、血磷下降而尿磷排量仍高，对诊断原来血钙、血磷接近正常的本病患者有很大帮助。（6）肾小管磷重吸收率（TPR）： 对肾功能良好的原发性甲状旁腺功能亢进症是比较可靠的诊断方法。在肾功能不全、肾小管疾病、结节病或骨质软化、多发性骨髓瘤等疾病可有假阳性结果。详细方法参考生化检验书籍。正常人肾小管磷重吸收率约界于84%～96%，原发性甲状旁腺功能亢进症约界于76%～83%。2.定位诊断 国内应用核素显像诊断原发性甲状旁腺功能亢进，方法简便、准确。,内科疾病鉴别诊断学\content\chap39.tex,骨质疏松与骨质软化,131　骨质纤维化（纤维性骨炎）,一、原发性甲状旁腺功能亢进症,内分泌科,内分泌系统及代谢性疾病,鉴别诊断,诊断,3,,"亢进症,甲状旁腺,原发性,高钙血症,血钙",521,260
本病常由肾功能不全所引起，故这种状态也称肾性骨营养不良。本病的临床症状与原发性甲状旁腺功能亢进症相似，但骨骼改变罕有如原发性甲状旁腺功能亢进症显著，患者有慢性肾脏疾病与高磷血症。甲状旁腺由于血磷升高而继发增生、肥大，引起功能亢进，血清PTH水平可增高，此时与晚期原发性甲状旁腺功能亢进症并发肾功能不全的鉴别有一定困难。前者有较长期的肾病史，血钙不高，骨骼损害多不显著（仅约1/3的病例有典型的纤维性骨炎），但常有关节周围及皮下钙化现象，有双侧对称性假骨折，碱性磷酸酶仅轻度升高，肾小球磷的廓清率常降低（正常值为10ml/min，原发性甲状旁腺功能亢进症常升高），磷廓清率与肾小管磷重吸收率的比值也降低。,内科疾病鉴别诊断学\content\chap39.tex,骨质疏松与骨质软化,131　骨质纤维化（纤维性骨炎）,二、继发性甲状旁腺功能亢进症,内分泌科,内分泌系统及代谢性疾病,鉴别诊断,临床表现,3,,"亢进症,甲状旁腺,原发性,功能,升高",301,150
多发性骨病性纤维发育异常（polyostotic fibrous dysplasia）是一种较少见的骨病，国内有多例报告。本病兼有性早熟现象者称Albright综合征。此综合征几乎仅见于女性，病因未明，可为遗传性，其三联症是：骨病变（脱钙、纤维性变性、骨弯曲与骨折）、性早熟（可能病变在第三脑室壁所致）与皮肤色素异常（大色素斑形成）。骨病变为局限性而非普遍性，有好发于同一侧骨骼的倾向，患骨的髓腔及骨皮质为具有不同程度骨化的纤维组织所代替，尚出现局部密度增高（毛玻璃征）、密度减低（囊变征）及患骨膨大弯曲畸形等。血钙及其他生化检查均正常。于5～15岁之间首次出现明显症状，青春期后病程停止进行。此综合征国内有多例报告。如无色素异常与性早熟，称为多发性骨病性纤维发育异常，在成年期间可发生骨折。多发性骨病性型的X线像甚为特别，对本病的诊断有决定性意义。单发性骨病性型常需依赖活组织检查方能确诊。本病的组织学特征与纤维性骨炎很相似，两者的X线征也相似，但两者的不同点也很多。本病是一种局限性疾病，虽然损害可为广泛性，但其他部位常有不受累及的正常骨骼，且病程进行缓慢，并无纤维性骨炎的骨质迅速吸收与形成。,内科疾病鉴别诊断学\content\chap39.tex,骨质疏松与骨质软化,131　骨质纤维化（纤维性骨炎）,三、多发性骨病性纤维发育异常,内分泌科,内分泌系统及代谢性疾病,鉴别诊断,概述,3,,"骨病,纤维,性早熟,本病,多发性",499,249
多发性骨髓瘤、癌的骨转移、强直性脊柱炎、畸形性骨炎等均可引起局限性骨质破坏而致骨质疏松或骨质纤维化，但还有其他更重要的病征提供诊断的参考。瘤原性软骨病是一个值得注意的问题。曾有作者指出，对所有抗维生素D性佝偻病和软骨病患者，都要仔细寻找有无肿瘤的存在。药物所致的骨骼损害受到临床界的注意。除上述的糖皮质激素、抗癫痫药物之外，抗凝剂（如肝素）、过量甲状腺制剂替代治疗、锂制剂及肿瘤化疗等均可致骨质疏松，生化指标如血清钙、磷和维生素D水平并无显著变化。\protecttext00310.html{}{}。,内科疾病鉴别诊断学\content\chap39.tex,骨质疏松与骨质软化,131　骨质纤维化（纤维性骨炎）,四、其他骨病,内分泌科,内分泌系统及代谢性疾病,鉴别诊断,诊断,3,,"骨质,软骨病,制剂,疏松,肿瘤",251,125
1.朱建民.肾性骨营养不良的发病机制与诊断和治疗.中华内科杂志，1992，31（1）：49-51 2.朱建民.铝中毒骨病组织学研究及诊断标准的探讨.中华内科杂志，1992，31（7）：413-416 3.朱建民.药物引起的骨骼病变值得注意.中华内科杂志，1992，31（9）：525 4.朱建民.骨质疏松的发病原因及防治.中华内科杂志，1992，31（11）：714-716 5.董德长.肾性骨病.中华内科杂志，1992，31（11）：667-668 6.毛季萍，伍汉文.成人骨软化症13例临床分析.中华内科杂志，1992，31（11）：671-673 7.朱建民.骨活检在代谢性骨病中的应用.中华内科杂志，1993，32（5）：293-294 8.郑磊明，王家驰.医源性骨质疏松症6例分析.中华内科杂志，1994，33（10）：658-660 9.冯惠梅，王梅.肾性骨营养不良诊断与治疗.中华内科杂志，1998，37（10）：707-709 10.金世鑫，王瑞萍.74例老年男性骨质疏松性病理骨折临床分析.中华内科杂志，1998，37（12）：846-847 11.孟迅吾.骨密度测量可疑骨质疏松症骨折的危险性.中华内科杂志，1995，34（9）：579-580 12.孙希祥，梁美宜.肝性骨病的初步研究.中华传染病杂志，1992，10（3）：141-144 13.蔡伟耀.甲状旁腺腺瘤的影像学定位.中华外科杂志，1995，33（5）：307-309 14.原发性骨质疏松专题座谈会纪要.中华外科杂志，1992，30（8）：470-474 15.褚保成，江志勇.定量CT在骨质疏松症诊断中的应用.中华外科杂志，1992，30（8）：467-469 16.赵学智，李娟，梅长林.退缩人综合征三例.中华肾脏病杂志，1997，13（4）：224 17.高硕，周荫保.原发性甲状旁腺功能亢进的核素定位诊断.中华内分泌代谢杂志，1996，12（2）：93-96 18.朱建民，程秦娣.绝经期骨质疏松.中华内分泌代谢杂志，1996，12（4）：234-238 \protecttext00311.html{}{}。,内科疾病鉴别诊断学\content\chap39.tex,骨质疏松与骨质软化,参考文献,,内分泌科,内分泌系统及代谢性疾病,鉴别诊断,概述,2,,"中华,杂志,1992,内科,朱建民",902,451
136.1 器质性 一、胰岛功能亢进症（hyperinsulinism） （一）病因 1.胰岛β细胞瘤 胰岛β细胞瘤能分泌大量胰岛素，引起严重的低血糖症，且为本病最突出的表现。此瘤约90%为良性腺瘤，90%为单发，90%位于胰腺内，90%肿瘤直径小于2cm。10%为癌，癌所致的低血糖症更为严重。正常人胰岛组织1g可分泌胰岛素2单位，而肿瘤组织1g能分泌胰岛素多达80单位。当血糖值低于3.0mmol/L时，患者一般即出现低血糖症。胰岛β细胞瘤较少见，患病率约为0.01‰～0.04‰，男女性别无大差异，任何年龄均可发生，最年轻者为14天的婴儿，最年长者为78岁。好发于35～55岁之间。本病患者起病缓慢，症状可出现于诊断前多年，主要为反复发作性低血糖症，患者可出现出汗、震颤、心悸等自主神经症状和意识模糊、行为异常、个性改变、视物模糊，乃至昏迷等神经低糖症状。大多见于清晨早餐前，少数也可见于午、晚餐前。饥饿，劳累，精神刺激，饮酒，月经来潮，发热等可诱发低血糖症，由轻渐重，由偶发至频发，从一年仅一、二次发作渐渐增加至一日数次发作。发作时间长短不一，最短者仅3～5分钟，历时长久者可连续数日。此病确诊的重要性在于手术治疗能获根治。2.胰岛β细胞弥漫性增生症 弥漫性胰岛β细胞增生，分泌胰岛素功能过盛，也可引起低血糖状态。国外文献报告少数病例，绝大多数为儿童，患者在餐后2～4小时出现神经低糖症状，而禁食72小时反而不出现症状。胰腺部分切除术后效果良好。胰岛β细胞增生症少见，有医院报道59年间仅见到3例，此3例均为成年患者。（二）胰岛功能亢进症的诊断 胰岛β细胞功能亢进症的诊断包括定性诊断和定位诊断。1.定性诊断 首先要确定症状是否由低血糖引起，经典的提示胰岛β细胞功能亢进的Whipple三联症对诊断仍有重要意义，即①有发作性低血糖症状（参见表），空腹或体力活动可诱发发作。,内科疾病鉴别诊断学\content\chap41.tex,低血糖状态,136　伴有高胰岛素血症,,内分泌科,内分泌系统及代谢性疾病,鉴别诊断,概述,2,,"胰岛,低血糖症,细胞,诊断,90%",790,395
②空腹或发作时血糖低于2.8mmol/L。③给糖后低血糖症状随之消失。90%的患者根据Whipple三联症可以得到正确诊断，但仍有一部分患者血糖可在正常范围，而且影响血糖的因素较多，因此，有人提出新的更为严格的四项标准：①发作时血糖＜2.5mmol/L。②同时胰岛素水平≥6μU/ml。③C肽水平≥200pmol/L。④血中不含磺脲类药物。符合以上四项标准很少产生误诊。实验室诊断有以下方法： text00318.htmlux5cux23CHP41-1-1-1-2-1-1{} （1）血浆胰岛素测定： 正常人血糖升高时，胰岛素分泌增多。当血糖降低至1.67mmol/L时，则胰岛素停止分泌。但在胰岛功能亢进的患者，血糖虽降低而胰岛素仍继续分泌。因此，如血糖低于1.67mmol/L而血浆胰岛素高于36～43pmol/L（5～6μU/ml）时，肯定为胰岛素不适当分泌过多。如测定胰岛素与血糖比值（血浆胰岛素U/ml，血浆葡萄糖mg/dl），则更有诊断价值。正常人此比值≤0.3，胰岛素瘤患者＞0.3，甚至高达1.0或以上。但需注意的是，胰岛素水平正常并不能完全排除此病，因为并非所有胰岛素瘤患者的胰岛素水平绝对值都升高。高胰岛素原血症［即血糖＜2.5mmol/L（45mg/dl）时，胰岛素原水平＞20pmol/L］和胰岛素/C肽比值＜1.0也有诊断意义。text00318.htmlux5cux23CHP41-1-1-1-2-1-2{} （2）禁食试验： 这是一种临床传统应用的筛选试验，方法简单。试验在医护人员密切观察下进行，患者只能饮白开水或清茶，每隔12小时或当症状出现时即作血糖和胰岛素测定。大多数患者不需延长至24小时即可出现典型的低血糖症状，但个别患者需延长至48～72小时，此时血糖常低于2.8mmol/L。禁食再加上运动更易诱发。不同患者甚至同一患者在不同时间做此试验可有差异。,内科疾病鉴别诊断学\content\chap41.tex,低血糖状态,136　伴有高胰岛素血症,,内分泌科,内分泌系统及代谢性疾病,鉴别诊断,临床表现,2,,"胰岛素,血糖,mmol,患者,ml",797,398
中山大学附属第一医院均曾做此试验6例，4例于禁食24小时以内诱发，另2例于禁食40小时仍未出现低血糖症状。其他方法还有胰岛素抑制试验、甲苯磺丁脲试验和钙激发试验，可根据情况加以选用。2.定位诊断 胰岛功能亢进的定性诊断一旦成立，即需做胰岛素瘤的定位诊断，这对手术治疗有非常重要的指导意义。由于肿瘤直径多在1～2cm，瘤内血管细小，加以胰腺周围组织结构复杂，因此虽然胰岛β细胞瘤的定位诊断方法很多，但定位诊断技术准确率报道不一，医师在选择时既要考虑到每种方法的敏感性，还要兼顾优缺点。B型超声灰阶扫描、CT扫描和MRI检查是无创性检查法，宜首先考虑应用，但超声检查的敏感性低（9%～64%），CT和MRI的敏感性和特异性明显高于超声，尤其是CT扫描可作为胰岛素瘤定位诊断的一线选择。当CT检查显示阴性结果而临床高度怀疑此病时需要考虑其他诊断技术的应用，如超声内镜（EUS）、选择性脾或胃十二指肠动脉造影CT（DSA）和钙剂动脉激发肝静脉采血测胰岛素检查（arterial stimulation venous sampling，ASVS）、术中超声探查等。这些侵入性检查方法对显示直径小于1cm的小肿瘤具有重要价值，但肿瘤的隐蔽性较强，且呈散在分布，定位较困难，定位诊断技术通常需联合使用，缺点是费用昂贵、创伤较大。中山大学附属第一医院有1例胰岛素瘤患者，为定位肿瘤，先后行了胰腺CT、MRI、DSA、腹腔镜探查以及两次超声内镜检查，第2次超声内镜检查确定了2个肿瘤，术中超声探查发现第3个肿瘤，最终成功施行了肿瘤手术切除术。胰岛β细胞弥漫性增生症术前和术中通常无法进行定位诊断。（三）鉴别诊断 因低血糖症状出现较早，而肿瘤发现较晚，胰岛β细胞瘤的诊断有时相当困难，临床上被误诊为精神病、癔症、神经症、癫痫等，而延误多年者并不少见。,内科疾病鉴别诊断学\content\chap41.tex,低血糖状态,136　伴有高胰岛素血症,,内分泌科,内分泌系统及代谢性疾病,鉴别诊断,临床表现,2,,"诊断,CT,超声,定位,肿瘤",765,382
中山大学附属第一医院所见7例（包括院外会诊1例），来诊前2例曾误诊为神经症达3～6年，1例误诊为癫痫达8个月，2例误诊为精神分裂症。早期诊断的关键在于提高对本病的警惕性。如患者有发作性软弱、饥饿感、颤抖、多汗以及意识丧失、精神错乱或抽搐发作，尤其是在早晨餐前或劳动后发生者，应考虑本病的可能性，并作相应的检查，以求确诊。一时无法确诊者，应继续随访及重复检查。此外，部分患者有食欲增加而致肥胖，1例19岁女性患者患病8个月，体重增加10余公斤。胰岛β细胞瘤与慢性肾上腺皮质功能减退症都可以出现精神失常和低血糖，但前者多较肥胖，精神症状在注射葡萄糖后迅速消失。后者有明显消瘦、皮肤黏膜色素沉着、低血压，精神症状在注射葡萄糖后虽可减轻，但需用肾上腺皮质激素才能充分控制。自身免疫性低血糖症也可出现高胰岛素血症，胰岛素释放指数常显著升高，可达6.0以上，禁食试验常为阳性，与胰岛素瘤的鉴别点在于前者的患者有胰岛素注射史或含巯基药物的使用史，进餐后常有较显著的高血糖，随后出现低血糖，严重者也可发生空腹或夜间低血糖，胰腺的定位检查为阴性，胰岛素抗体或胰岛素受体抗体阳性，可伴有其他自身免疫性疾病，而后者通常表现为频发的夜间低血糖，严重者也可出现餐后低血糖，胰腺的定位检查为阳性，胰岛素抗体或胰岛素受体抗体阴性。二、胰外肿瘤 自发性低血糖症也可见于胰腺以外的肿瘤，包括胸腔、腹腔或腹膜后发源于间质细胞的肿瘤和来源于上皮组织肿瘤。间质细胞肿瘤大多体积巨大，重量可达800～1000g，恶性程度低，生长缓慢。早期症状常表现为由于低血糖引起的大脑功能迟钝，常于饥饿时发生低血糖症，有时于餐后2～3小时发作，大多见于老年人，无性别差异。约有10%的患者伴有内分泌疾病，如甲状腺肿大、甲状腺功能亢进症，肢端肥大症，男性乳房发育等。此组肿瘤伴低血糖症时血浆胰岛素水平一般降低。,内科疾病鉴别诊断学\content\chap41.tex,低血糖状态,136　伴有高胰岛素血症,,内分泌科,内分泌系统及代谢性疾病,鉴别诊断,临床表现,2,,"胰岛素,低血糖,肿瘤,低血糖症,抗体",776,388
国外文献报告这类肿瘤有纤维肉瘤、间皮瘤、纤维瘤、腹腔黏液瘤等。伴有低血糖症的上皮组织肿瘤有肝细胞癌、肾上腺腺瘤或癌、胆管瘤、盲肠癌、支气管癌、肾胚胎瘤（Wilm瘤）、消化道类癌、分化差的甲状腺癌等，多于肿瘤晚期发生低血糖症。胰外肿瘤引起低血糖的机制尚不清楚，可能原因有以下几个方面：①肿瘤产生胰岛素样物质如胰岛素样生长因子（主要为IGF-Ⅱ）、胰岛素受体抗体以及各种细胞因子等。②对内生性胰岛素过度敏感。③是由于巨大肿瘤消耗葡萄糖过多所致。④近年发现亮氨酸或异戊酸可使某些人血糖降低，有人发现巨大肿瘤中氨基酸浓度为其他组织的10倍，故认为可能是肿瘤中氨基酸进入对亮氨酸过敏患者的血流，引起低血糖症状发作。此组病例手术割除肿瘤后低血糖症状消失。中山大学附属第一医院近年见1例肾上腺皮质癌所致的库欣综合征伴有严重低血糖，多次血糖检查微量，持续静脉滴注葡萄糖液才能维持血糖于正常水平，手术割除肿瘤重3kg。另1例为支气管癌伴有多次低血糖发作，最后因低血糖昏迷死亡。三、早期糖尿病 部分早期2型糖尿病患者可间歇出现血糖增高及糖尿，而在餐后3～5小时常有自发性低血糖的临床表现。目前认为是由于胰腺释放胰岛素失调，进食后胰岛素分泌呈延迟而过高的反应，进食后不久血糖过高，数小时后则血糖过低。糖耐量曲线有下列特点：①空腹血糖正常或轻度升高。②第1、2小时呈高血糖水平，超过8.9mmol/L。③在3～5小时血糖突然下降可达2.8mmol/L以下，患者出现低血糖症状。此种低血糖尤需与肝源性低血糖相区别，因在重症肝脏疾病时，也可出现类似轻症糖尿病的糖耐量曲线，但后者有肝脏病病史及体征，肝功能异常，注射肾上腺素0.5～1ml及（或）胰高糖素后血糖上升不明显，可有助于鉴别。136.2 功能性 一、功能性低血糖症 功能性血糖过低症也称神经源性低血糖症，主要见于一些自主神经不稳定或焦虑状态的人，是低血糖症的常见类型。,内科疾病鉴别诊断学\content\chap41.tex,低血糖状态,136　伴有高胰岛素血症,,内分泌科,内分泌系统及代谢性疾病,鉴别诊断,临床表现,2,,"低血糖,血糖,肿瘤,低血糖症,胰岛素",799,399
由于迷走神经兴奋性过高，刺激胰岛β细胞分泌胰岛素，或β细胞对正常刺激过度反应而致自发性低血糖。高糖饮食容易引起低血糖发作。患者病史长，症状轻，绝少丧失知觉，早餐前无血糖过低，而发作常于餐后2～4小时发生，血糖值很少低至2.2mmol/L。每次发作历时约15～20分钟，随后自行恢复。此外，血糖值与症状往往不相一致，有时血糖在低值而无症状。与此相反，有时症状明显而血糖并不降低。使用镇静剂改善自主神经稳定性或口服抗胆碱药物，有时获得良好疗效。功能性血糖过低症与肝源性低血糖症及胰岛功能亢进症（胰岛β细胞瘤或增生）的鉴别，可参考表。二、滋养性低血糖症 约见于5%～10%胃大部分切除术后或胃空肠吻合术后患者。由于进食后胃排空过快，胃内容物迅速进入吸收面积大的肠腔，葡萄糖迅速吸收入血，使血糖急剧升高，约于30～60分钟内达高峰，刺激胰岛素过量释放，而于餐后2小时后出现低血糖症状。血糖降低程度一般较轻，常能自行缓解。三、特发性反应性低血糖症 特发性反应性低血糖症极为罕见。患者每餐后动脉（或毛细血管）血糖均小于2.8mmol/L，其病因不明。胰岛素神经内分泌调节失常、肠道分泌GLP-1过多、胰岛素敏感性增加和胰高糖素反应削弱等解释都待进一步研究证实。136.3 药物性 一、胰岛素反应 胰岛素治疗的糖尿病患者发生低血糖症是低血糖症的主要原因之一。特别是在强化治疗过程中发生率最高。在胰岛素治疗的患者中，食物量不足或者某一餐未进食、运动时以及不慎或故意的胰岛素过量是造成低血糖症常见诱因。大多1型糖尿病患者存在胰高血糖素对低血糖反应缺陷，特别是长期病程、合并自主神经病变或有反复低血糖发作病史的患者，胰高糖素和肾上腺素反应都缺乏，较易发生无症状性低血糖。有不可解释的低血糖发作的1型糖尿病患者，胰岛素需要量减少可能提示合并肾上腺皮质功能不全。,内科疾病鉴别诊断学\content\chap41.tex,低血糖状态,136　伴有高胰岛素血症,,内分泌科,内分泌系统及代谢性疾病,鉴别诊断,概述,2,,"低血糖症,胰岛素,低血糖,血糖,患者",769,384
患者有糖尿病病史以及胰岛素注射史，诊断不难，重点在于找出诱因并及时调整治疗方案，预防低血糖症再次发生。二、磺脲类药物及其他 任何磺脲类药物都可产生低血糖，氯磺丙脲有很长的半衰期（35小时），是很常见的致低血糖药物。老年患者，尤其肝脏或肾脏功能受损的患者特别容易发生磺脲类引起的低血糖。经过剂型改良后的缓释、控释试剂、格列奈类和格列美脲低血糖发生率相对较低。糖尿病患者在服用苯乙双胍、水杨酸钠等药物过程中也可出现低血糖。此类药物已证实有促进胰岛素分泌、减少胰岛素降解、减少肝糖原生成或糖原异生、在缺氧情况下增进葡萄糖利用等作用，从而可引起低血糖症。这种情况较多见于年老的、较迟确诊为糖尿病的、营养较差的、伴有脑循环障碍或（及）肾、肝功能不全的糖尿病患者。抗疟疾药奎宁和抗心律失常药奎尼丁已被证实可诱发高胰岛素血症性低血糖，β\textsubscript -受体激动剂在幼儿中使用有引起低血糖症的报道。水杨酸盐剂量大时可引起低血糖症，多见于儿童，可能与其增加胰岛素分泌，增强其他降糖药物的作用，抑制肝糖异生和脂肪分解有关。136.4 自身免疫性低血糖症 一、胰岛素抗体引起的低血糖症 糖尿病患者注射胰岛素是产生循环胰岛素抗体的最常见原因，抗体可降低注射后游离胰岛素水平，导致餐后血糖水平增高，但也可以使胰岛素半衰期增加，引起注射后延迟性低血糖症。胰岛素抗体也可见于新发1型糖尿病患者胰岛素治疗前后、1型糖尿病患者亲属或其他自身免疫性疾病患者。胰岛素抗体可以是少数患者低血糖症的主要原因，大多见于日本人，可能与日本人群相关的特殊HLAⅡ类等位基因频率较高有关。低血糖症多发生于餐后，也可见于空腹，患者在进餐后葡萄糖负荷后立刻出现高血糖，2～3小时后出现低血糖症。低血糖症的严重程度变化很大，可表现为严重的神经低糖症状，出现意识错乱、认知功能障碍甚至昏迷。,内科疾病鉴别诊断学\content\chap41.tex,低血糖状态,136　伴有高胰岛素血症,,内分泌科,内分泌系统及代谢性疾病,鉴别诊断,诊断,2,,"低血糖症,胰岛素,患者,低血糖,糖尿病",774,387
患者可同时伴有其他自身免疫性疾病如Graves病、系统性红斑狼疮或类风湿关节炎。文献报道半数患者曾服用含巯基药物，如甲巯咪唑、青霉胺、卡托普利或者α-硫辛酸。部分患者可能会因为服用含有蛋氨酸（蛋氨酸可在体内代谢生成含巯基的半胱氨酸）的保健品而诱发此病。干扰素α、肼屈嗪、普鲁卡因胺和异烟肼等也可产生胰岛素抗体及引起低血糖症。患者的血清胰岛素水平通常较高（＞100μU/ml），C肽水平不完全受抑制，可能升高或正常，内源性胰岛素抗体可干扰胰岛素测定，因此测定方法不同可能引起结果假性升高或降低。胰岛素抗体可通过酶联免疫吸附法测得，抗体滴度水平通常较高。大部分患者可自发性缓解，少量多次进食玉米淀粉食物有助于减轻低血糖发作次数，低血糖症严重者，也可考虑使用激素治疗。二、胰岛素受体抗体引起的低血糖症 胰岛素受体抗体引起的低血糖症多发生在女性，常有自身免疫性疾病病史。曾有报道伴有霍奇金病。有的患者首先经历严重胰岛素抵抗阶段，伴有黑棘皮并及高血糖症，而有的患者只表现为低血糖症。由于胰岛素受体抗体的生物学功能具有多样性，因此即使同一患者在不同时期表现也不相同。胰岛素受体抗体的滴度影响患者的临床表现，抗体滴度低，部分占据胰岛素受体位点，可诱发对胰岛素受体的最大刺激而导致低血糖症。抗体滴度高可增加胰岛素受体降解，使受体数目减少和功能减弱，导致胰岛素抵抗和高血糖症。患者的胰岛素水平通常较高，但C肽水平通常部分或完全受抑制，需与胰岛β细胞瘤鉴别。136.5 A型胰岛素抵抗综合征 属于常染色体显性遗传的高胰岛素性低血糖症，是胰岛素受体基因突变引起的先天性严重胰岛素抵抗综合征的一种类型。患者临床表现为消瘦体型、空腹及负荷后胰岛素显著升高、高胰岛素性低血糖症、皮肤黑棘皮征、女性患者存在多囊卵巢等。,内科疾病鉴别诊断学\content\chap41.tex,低血糖状态,136　伴有高胰岛素血症,,内分泌科,内分泌系统及代谢性疾病,鉴别诊断,临床表现,2,,"胰岛素,低血糖症,抗体,受体,患者",744,372
Hojlund等报道一个高胰岛素性低血糖症家系，3代中10例低血糖症患者8例曾发生低血糖昏迷，所有低血糖患者均携带胰岛素受体基因第20号外显子第1174密码子杂合错义突变，氨基酸由精氨酸突变为谷氨酰胺（R1174N）。中山大学附属第一医院也报道一例A型胰岛素抵抗综合征家系，同样为该位点突变，氨基酸由精氨酸突变为色氨酸（R1174W），携带突变的先证者及其弟弟存在吸收后及夜间低血糖症，程度较轻可耐受。该位点突变引起低血糖症的原因是由于严重胰岛素抵抗，机体代偿性分泌大量胰岛素超过肝肾代谢排泄能力所致，突变携带者均表现为胰岛素与C肽比值明显升高（0.28～0.87，正常＜0.1），且高胰岛素正葡萄糖钳夹试验显示突变携带者胰岛素代谢清除率（metabolic clearance rate，MCR）显著低于正常对照。\protecttext00319.html{}{}。,内科疾病鉴别诊断学\content\chap41.tex,低血糖状态,136　伴有高胰岛素血症,,内分泌科,内分泌系统及代谢性疾病,鉴别诊断,其他,2,,"胰岛素,突变,低血糖症,精氨酸,位点",385,192
一、胰岛功能亢进症（hyperinsulinism） （一）病因 1.胰岛β细胞瘤 胰岛β细胞瘤能分泌大量胰岛素，引起严重的低血糖症，且为本病最突出的表现。此瘤约90%为良性腺瘤，90%为单发，90%位于胰腺内，90%肿瘤直径小于2cm。10%为癌，癌所致的低血糖症更为严重。正常人胰岛组织1g可分泌胰岛素2单位，而肿瘤组织1g能分泌胰岛素多达80单位。当血糖值低于3.0mmol/L时，患者一般即出现低血糖症。胰岛β细胞瘤较少见，患病率约为0.01‰～0.04‰，男女性别无大差异，任何年龄均可发生，最年轻者为14天的婴儿，最年长者为78岁。好发于35～55岁之间。本病患者起病缓慢，症状可出现于诊断前多年，主要为反复发作性低血糖症，患者可出现出汗、震颤、心悸等自主神经症状和意识模糊、行为异常、个性改变、视物模糊，乃至昏迷等神经低糖症状。大多见于清晨早餐前，少数也可见于午、晚餐前。饥饿，劳累，精神刺激，饮酒，月经来潮，发热等可诱发低血糖症，由轻渐重，由偶发至频发，从一年仅一、二次发作渐渐增加至一日数次发作。发作时间长短不一，最短者仅3～5分钟，历时长久者可连续数日。此病确诊的重要性在于手术治疗能获根治。2.胰岛β细胞弥漫性增生症 弥漫性胰岛β细胞增生，分泌胰岛素功能过盛，也可引起低血糖状态。国外文献报告少数病例，绝大多数为儿童，患者在餐后2～4小时出现神经低糖症状，而禁食72小时反而不出现症状。胰腺部分切除术后效果良好。胰岛β细胞增生症少见，有医院报道59年间仅见到3例，此3例均为成年患者。（二）胰岛功能亢进症的诊断 胰岛β细胞功能亢进症的诊断包括定性诊断和定位诊断。1.定性诊断 首先要确定症状是否由低血糖引起，经典的提示胰岛β细胞功能亢进的Whipple三联症对诊断仍有重要意义，即①有发作性低血糖症状（参见表），空腹或体力活动可诱发发作。,内科疾病鉴别诊断学\content\chap41.tex,低血糖状态,136　伴有高胰岛素血症,136.1　器质性,内分泌科,内分泌系统及代谢性疾病,鉴别诊断,概述,3,,"胰岛,低血糖症,细胞,诊断,90%",780,390
