content,source_file,chapter,section,subsection,department,system_category,content_type,chunk_type,hierarchy_level,parent_chunk,keywords,char_count,token_count
迟发性多发性神经病（delayed polyneuropathy） AOPP患者症状消失后2～3周出现迟发性神经损害，表现感觉、运动型多发性神经病变，主要累及肢体末端，发生下肢瘫痪、四肢肌肉萎缩等。全血ChE活性正常，神经-肌电图检查提示神经源性损害。目前认为此种病变不是ChE受抑制引起，可能是由于有机磷农药抑制神经靶酯酶（neuropathy target esterase，NTE）使其老化所致。多发生于甲胺磷、敌敌畏、乐果和敌百虫等有机磷农药重、中度中毒的患者。实验室检查 血胆碱酯酶活性测定 红细胞的ChE为真性ChE （AChE）。血浆ChE为假性ChE（BChE），不能水解ACh，主要来自肝脏，受肝功能的影响较大。故全血ChE（总活性中红细胞占60%～80%，血浆占20%～40%）和红细胞的AChE活性能较好的反映神经肌肉等组织中的AChE活性水平。所以一般测定全血胆碱酯酶活性（ChE），也可测定红细胞AChE活性。ChE活性测定不仅是诊断有机磷农药中毒的一项可靠检查，而且是判断中毒程度、指导用药、观察疗效和判断预后的重要参考指标。急性有机磷农药中毒程度和临床表现与ChE活性有相对平行关系。一般全血ChE活性下降到70%以下时，可出现中毒症状。下降到30%～40%时，可出现明显中毒症状。但如经反复多次吸入有机磷农药蒸汽或较长时间接触有机磷农药者，其ChE活性与中毒程度和临床表现无平行关系。有的中毒者ChE活性下降至50%或更低，可不出现明显中毒症状，这种情况多见于生产有机磷农药厂的工人和较长时间喷洒或接触有机磷农药的农民。有机磷农药的鉴定 当中毒者使用或服用的农药或毒物种类不清时，可对其剩余物进行鉴定。尿中有机磷农药分解产物测定 如对硫磷中毒尿中测到对硝基酚，敌百虫中毒尿中三氯乙醇增加。急性中毒程度分级 轻度中毒 仅有M样症状，全血ChE活力70%～50%。,急诊内科学\content\part05.tex,急性农药中毒,急性有机磷农药中毒,诊断,急诊科,急诊医学,急诊处理,临床表现,3,,"ChE,有机磷,活性,中毒,农药",796,398
中度中毒 M样症状加重，出现N样症状，ChE活力50%～30%。重度中毒 除M、N样症状外，合并肺水肿、抽搐、意识障碍，呼吸肌麻痹和脑水肿，ChE活力＜ 30%。诊断注意事项 根据患者有机磷农药接触史、呼出气大蒜味、瞳孔缩小、多汗、肌纤维颤动和意识障碍等，不难诊断。对于不明原因的意识障碍、瞳孔缩小，并伴有肺水肿患者，也应考虑到AOPP，如监测全血ChE活力降低，可确诊。当轻度中毒患者无上述有机磷农药中毒典型症状和体征时，则主要根据有机磷农药接触史和通过必要的化验检查如胆碱酯酶活性测定来确诊。在使用农药季节，特别是在夏天，往往易将夏季常见的疾病或非有机磷农药中毒误诊为有机磷农药中毒，或将有机磷农药中毒误诊为急性胃肠炎、食物中毒、中暑、感冒和其他种类农药中毒。故应根据上述有机磷农药中毒诊断主要依据和其他中毒或疾病鉴别。与夏季常见病相鉴别 在使用农药季节，夏季常见病中的急性胃肠炎、食物中毒和中暑等，常因出现头晕、头痛、无力、恶心、呕吐和腹泻等症状而易误诊为有机磷农药中毒。如患者同时具有接触有机磷农药史时，其误诊更为常见。因此，常常导致不良后果，甚至有的患者死于阿托品中毒。上述夏季常见病与有机磷农药中毒的主要鉴别要点，前者一般不出现大汗、瞳孔缩小、肌颤和胆碱酯酶活性下降，而后者可出现上述症状和体征（表）。与其他种类农药中毒相鉴别 目前除广泛使用有机磷农药外，尚使用氨基甲酸酯类、拟除虫菊酯类和有机氮类等农药。氨基甲酸酯类常见的品种有呋喃丹、西维因、涕灭威等。拟除虫菊酯类常见的品种有溴氢菊酯（敌杀死）、杀灭菊酯（速灭杀丁）等。有机氮类常见的品种有杀虫脒、杀虫双等。这些农药中毒与有机磷农药中毒的主要鉴别要点，在于两者除农药接触史和临床表现不同外，有机磷农药中毒者体表或呕吐物一般有蒜臭味，而前者一般无蒜臭味。详见有关章节。,急诊内科学\content\part05.tex,急性农药中毒,急性有机磷农药中毒,诊断,急诊科,急诊医学,急诊处理,临床表现,3,,"农药,有机磷,中毒,误诊,鉴别",766,383
AOPP救治原则为：切断毒源，治本为主。标本兼治，以标保本。在急救中必须视当时具体情况或患者的病情，采取先后顺序不同的相应急救措施。迅速清除毒物 立即将中毒者移离染毒环境，彻底清除未被机体吸收进入血的毒物，如脱去污染衣物，用清水或肥皂水彻底清洗染毒的皮肤、指甲下和毛发。眼部污染时，用清水、生理盐水、2%碳酸氢钠溶液或3%硼酸溶液冲洗。经口中毒者尽早洗胃，原则是宜用粗胃管反复洗胃，持续引流，即首次洗胃后保留胃管，间隔3～4小时重复洗胃，洗至引出液清澈、无味为止。洗胃液可用清水、2%碳酸氢钠溶液（敌百虫忌用）或1∶5000高锰酸钾溶液（对硫磷忌用）。洗胃液总量一般需要10L左右。应待病情好转、ChE活力基本恢复正常方可拔掉胃管。洗胃后注入20%甘露醇250ml或50%硫酸钠60～100ml导泻。如因喉头水肿或痉挛，不能插入胃管，或饱食后胃管阻塞，可剖腹胃造瘘洗胃。其优点是清洗彻底，缺点是手术创伤，增加感染机会，并可能使毒物污染腹腔。特效解毒剂的应用 在清除毒物过程中，应同时使用胆碱酯酶重活化剂和抗胆碱药治疗。用药原则是：根据病情早期、足量、联合和重复应用解毒药，并且选用合理用药途径及择期停药。text00139.htmlux5cux23CHP5-3-1-3-2-1{} （一） 胆碱酯酶重活化剂 目前常用的胆碱酯酶重活化剂有碘解磷定（PAM-I，pralidoxime methiodide）、氯解磷定（PAM-CL，pralidoxime chloride）、甲磺磷定（P\textsubscript S）、双复磷（DMO\textsubscript ，LüH\textsubscript ，toxogonin）和双解磷（TMB\textsubscript ，trimedoxime）等，这些药物都是肟类化合物，故又称肟类重活化剂。,急诊内科学\content\part05.tex,急性农药中毒,急性有机磷农药中毒,治疗,急诊科,急诊医学,急诊处理,治疗,3,,"胃管,洗胃,活化剂,textsubscript,毒物",773,386
它们都含有季铵基和肟基{} 两个不同的功能基团，季铵基是一个阳离子头，能与磷酰化ChE（中毒酶）的阴离子部位通过静电引力促使药物靠近中毒酶，使肟基部位与磷酰基接近。肟基和中毒酶的磷原子亲和力较强，结合形成肟类------中毒酶复活物（中间络合物）。然后，磷酰基从中毒酶上脱落下来形成磷酰肟，于是ChE游离出来而恢复其水解ACh的活性。肟类重活化剂不但能使磷酰化ChE的活性重活化，而且对有机磷农药中毒引起的肌颤、肌无力和肌麻痹有一定的直接对抗作用（抗烟碱样作用）。此外，尚有较弱的阿托品样作用（抗毒蕈碱样作用）。碘解磷定、氯解磷定和甲磺磷定三者的母体结构相同，只是前者为碘甲烷盐，中者为氯甲烷盐，后者为甲磺酸盐。由于碘的分子量较大，有效含肟量相对较小，故1.53g碘解磷定的作用相当于1g氯解磷定的作用。碘解磷定、氯解磷定和甲磺磷定均含一个肟基，比含有二个肟基的双复磷和双解磷的作用弱。我国目前主要应用氯解磷定（首选）和碘解磷定，美国常用氯解磷定，欧洲一些国家喜欢用双复磷和双解磷，英国主要使用甲磺解磷定。但一般认为这五个药中的首选药是氯解磷定或双复磷。氯解磷定和双复磷不但含肟量高，重活化作用较强，而且毒副作用较小。双解磷的毒副作用较大。碘解磷定不但含肟量低，重活化作用较弱，而且使用不便（只能静脉注射，且溶积较大）和用量较大时副作用较大（表）。因此，目前大多国家早已不使用碘解磷定。氯解磷定（氯磷定）的首次用量为：轻度中毒0.5～1.0g，中度中毒1.0～2.0g，重度中毒2.0～3.0g，肌肉注射或静脉注射。碘解磷定（解磷定）的剂量按氯解磷定剂量折算，1g氯解磷定相当于1.5g碘解磷定，本品只能静脉应用。碘解磷定的首次用量为：轻度中毒0.4～0.8g，中度中毒0.8～1.2g，重度中毒1.2～1.6g。首次给药要足量，旨在使解毒剂短时间内尽快达到有效血药浓度。,急诊内科学\content\part05.tex,急性农药中毒,急性有机磷农药中毒,治疗,急诊科,急诊医学,急诊处理,治疗,3,,"解磷,中毒,双复,作用,ChE",786,393
应用ChE复能药后，N样症状如肌颤等消失和全血ChE活性恢复至50%～60%以上时，显示ChE复能药用药剂量足，可暂停给药。如未出现上述指标，应尽快补充用药，再给首次半量。如洗胃彻底，轻度中毒无需重复用药。中度中毒首次足量给药后一般重复1～2次即可。重度中毒首次给药后30～60分钟未出现药物足量指征时应重复用药。对AOPP中间综合征致呼吸衰竭患者，推荐用突击量氯解磷定静脉或肌肉注射。1g每小时1次，连用3次。接着2小时1次，连用3次。以后每4小时1次，直到24小时。24小时后，每4小时1次，用2～3天为一疗程。以后按4～6小时1次，时间视病情而定。胆碱酯酶活力达到50%～60%时停药。ChE重活化剂不良反应有短暂眩晕、视力模糊、复视、血压升高等。用量过大能引起癫痫样发作和抑制ChE活力。碘解磷定剂量较大时，尚有口苦、咽干、恶心。注射速度过快可致暂时性呼吸抑制。双复磷不良反应明显，有口周、四肢及全身麻木和灼热感，恶心、呕吐和颜面潮红，剂量过大可引起室性期前收缩和传导阻滞，有的发生中毒性肝病。重活化剂（复能剂）是有机磷农药中毒的主要解毒药物（治本），但其疗效与下列主要因素有关。引起中毒的有机磷农药的品种 重活化剂对有机磷农药和ChE结合形成的磷酰化ChE（中毒酶）在“老化”之前，均有不同程度的重活化作用，其作用强度随不同的有机磷农药而异。如对甲拌磷、对硫磷、内吸磷、甲胺磷、碘依可酯（乙硫磷）和肟硫磷等中毒酶的活性有较好重活化作用，对乐果、敌百虫和马拉硫磷等中毒酶活性的重活化作用较差。重活化作用的差异与中毒酶“老化”快慢有关，一般中毒酶“老化”越快，其重活化作用越差。对中毒24～48小时后已老化的ChE无复活作用。对ChE重活化剂疗效不佳者，以抗胆碱药和采取对症治疗为主。中毒后应用重活化剂的时间 中毒酶一般随时间的延长而“老化”，当中毒酶“老化”后，其活性不能再重活化。,急诊内科学\content\part05.tex,急性农药中毒,急性有机磷农药中毒,治疗,急诊科,急诊医学,急诊处理,临床表现,3,,"ChE,中毒,活化剂,活化,老化",795,397
因此，重活化剂对中毒酶的重活化作用，在很大程度上取决于中毒后给药的时间，给药越早，作用越好。故一般认为中毒48小时后再给重活化剂，其疗效较差或无明显重活化作用。但近年研究表明，AOPP后仍存在有机磷农药持续重复吸收，代谢增毒，肝、肠循环等，不断有新的ChE被抑制，重活化剂的使用不应仅限于72小时内，应充分利用重活化剂的ChE重活化效应和非重活化效应。如口服大量乐果中毒、昏迷时间长、对ChE重活化剂疗效差及血ChE活性低者，解毒药维持剂量要大，时间可长达5～7天或以上。首次应用重活化剂的剂量 重活化剂只有首次足量用药，使体内尽快达到有效血药浓度时，对中毒酶活性才有较好重活化作用。氯解磷定和双复磷的有效血药浓度分别为大于4μg/ml和2μg/ml。如首次用量不足或者少量多次重复用药，均不易达到有效血药浓度。同时，肟类重活化剂为季铵化合物，脂溶性低，不易透过血脑屏障进入中枢神经系统。当首次给予较大剂量时，部分药物可渗透进入中枢神经而产生一定作用。因此，应用重活化剂时，应根据病情尽早首次足量给药（表）。*碘解磷定的剂量按氯解磷定剂量折算，1g氯解磷定相当于1.5g碘解磷定 有效血药浓度持续的时间 重活化剂通过肾脏排出较快，其半衰期一般为1～1.5小时。因此，首次给药后应根据病情和药物的半衰期重复用药，维持有效血药浓度。硫胺（维生素B\textsubscript ）能抑制解磷定和氯解磷定从肾小管排出，延长其半衰期而增加血药浓度。故当给予解磷定（iv）或氯解磷定（im）时，在前半小时内静脉滴注维生素B\textsubscript （硫胺）200mg，对于需要重复用药的严重中毒或口服中毒患者的治疗是一个有利的措施。重活化剂的给药途径 重活化剂口服给药吸收差，又不规则，一般采用静脉注射或肌肉注射。静脉注射虽然作用快，但药物排出也快，对维持较长时间的有效血药浓度不利。,急诊内科学\content\part05.tex,急性农药中毒,急性有机磷农药中毒,治疗,急诊科,急诊医学,急诊处理,治疗,3,,"活化剂,解磷,血药浓度,中毒,ChE",788,394
肌肉注射给药3～5分钟后一般可产生明显作用，且药物排出较慢，故一般情况又以肌注给药为宜。当患者有呼吸循环衰竭时，应采用静注给药，但不能采用静脉滴注给药。静脉滴注给药在短时内进入体内药物少，而且重活化剂半衰竭期短，排出快，不能达到有效血药浓度。因此，在急救治疗中，不宜采用静脉滴注给药。text00139.htmlux5cux23CHP5-3-1-3-2-2{} （二） 抗胆碱药 抗胆碱药主要作用于机体的胆碱能受体（ChR），它能和乙酰胆碱（ACh）争夺ChR，对抗ACh的作用，因而表现出胆碱能神经功能被阻滞的种种效应。故该类药又称为胆碱能受体阻滞药。胆碱能受体（ChR）分为毒蕈碱型胆碱能受体（MChR）和烟碱型胆碱能受体（NChR），MChR从药理学上又分为M\textsubscript 、M\textsubscript 、M\textsubscript 、M\textsubscript 亚型，NChR分为N\textsubscript （神经元型）、N\textsubscript （肌肉型）二种亚型（表）。有机磷毒物中毒后，ChE活性下降，导致过多的ACh作用于胆碱能受体（ChR）而出现毒蕈碱（M）样症状、烟碱（N）样症状和中枢神经系统症状。抗胆碱药能和ACh争夺ChR，阻断ACh作用，因而能对抗上述三类症状。但目前除盐酸戊乙奎醚外，还没有一个抗胆碱药能同时较好地对抗上述三类症状，而只能较好地对抗其中一类或二类症状。并且同一类的抗胆碱药对抗同一类症状的作用强弱和持续时间也各不相同。因此，只有取长补短同时伍用两个作用不同的抗胆碱药（如解磷注射液），才能较好、较全面地对抗有机磷农药中毒症状。然而，盐酸戊乙奎醚一个药便可出现上述疗效。根据药物作用的部位，临床上应用的抗胆碱药有： M-胆碱受体阻断药（节后抗胆碱药） 阿托品（atropine）为其典型代表。,急诊内科学\content\part05.tex,急性农药中毒,急性有机磷农药中毒,治疗,急诊科,急诊医学,急诊处理,治疗,3,,"胆碱,胆碱能,textsubscript,ChR,ACh",787,393
此外，还有山莨菪碱（654-2，anisodamine）和樟柳碱（AT\textsubscript ，anisodine）等。阿托品的外周作用主要是阻断节后胆碱能神经支配的效应器上的M-胆碱受体（M-ChR），因而能对抗ACh及各种拟胆碱药的毒蕈碱样症状。但由于阿托品对中枢的烟碱受体（N-ChR）无明显作用，故对有机磷毒物中毒引起的中枢神经症状，如惊厥、躁动不安和中枢呼吸抑制等，其对抗作用较差。同时，阿托品对骨骼肌及神经节的烟碱受体只有在给予极大剂量时才有作用，因而不能对抗有机磷农药中毒引起的肌颤（肉跳）和肌肉麻痹等。当中毒患者出现严重中枢呼吸抑制或中枢症状和外周呼吸麻痹时，阿托品的对抗作用是有限的，而必须伍用中枢抗胆碱药或其他药物来弥补其不足。阿托品首次用量为：轻度中毒2.0～4.0mg，中度中毒5.0～10.0mg，重度中毒10.0～20.0mg，依病情每10～30分钟或1～2小时给药一次，直至患者M样症状消失或出现“阿托品化”。阿托品化指征为口干、皮肤干燥、心率稍快（90～100次/分）、瞳孔较前扩大和肺湿啰音消失，显示抗胆碱药用量足，此时，可暂停给药或给予维持量。如未出现上述指标，应尽快补充用药至出现上述指标为止。当中毒晚期ChE已“老化”或其活性低于50%时，应给予适量抗胆碱药维持“阿托品化”，直至全血ChE活性恢复至50%～60%以上为止。如出现瞳孔明显扩大、神志模糊、烦躁不安、抽搐、昏迷和尿潴留等为阿托品中毒，立即停用阿托品。瞳孔扩大和颜面潮红不是“阿托品化”的可靠指标。当中毒患者由呼吸道吸入中毒或眼局部染毒时，可出现瞳孔明显缩小，但全身给予超大剂量的阿托品或出现严重阿托品中毒，其瞳孔也不出现明显扩大。同时，大约有30%的中毒患者由于多种原因，应用阿托品后不出现瞳孔扩大。中毒患者经给予一定剂量抗胆碱药如阿托品后，一般可出现颜面潮红。,急诊内科学\content\part05.tex,急性农药中毒,急性有机磷农药中毒,治疗,急诊科,急诊医学,急诊处理,临床表现,3,,"阿托品,中毒,瞳孔,胆碱,中枢",786,393
但如再继续不断地给予大剂量阿托品时，患者的颜面潮红可转苍白和出现四肢发冷，而常常误认为阿托品用量不足。中枢性抗胆碱药 常用的有东莨菪碱（scopolamine）和贝那替秦（benactyzine）。此外，还有苯扎托品（benztropine）和丙环定（procyclidine）等。这类药物和阿托品等不同之处，是对中枢神经毒蕈碱受体（M-ChR）和烟碱样受体（N-ChR）均有明显作用，故有较强的中枢作用。因此，它们不仅和阿托品一样，能对抗有机磷农药中毒引起的毒蕈碱样症状，而且还能较好地减轻或消除有机磷农药中毒出现的躁动不安、惊厥和中枢呼吸抑制。这类药物常用剂量也不能对抗外周烟碱样中毒症状。当用于救治严重中毒患者时，也必须同时伍用重活化剂或其他药物。它们用于救治有机磷毒物中毒的首次剂量见表。*两药伍用时，各用半量。重复用药时，采用轻度中毒剂量 新型抗胆碱药盐酸戊乙奎醚 盐酸戊乙奎醚主要选择性作用于M胆碱能受体亚型M\textsubscript 、M\textsubscript ，而对M\textsubscript 、M\textsubscript 无明显作用或作用较弱。其主要作用部位是中枢神经、腺体和平滑肌等，而对心脏或神经元突触前膜M\textsubscript 和瞳孔无明显作用或作用较弱。中枢和外周神经元突触前膜的M\textsubscript 受体称为自身受体，通过负反馈调控神经末梢递质（ACh）释放，即当释放的ACh过多时，可抑制ACh的释放。可见突触前膜M\textsubscript 受体在保持正常生理功能中发挥了重要的效应，当其M\textsubscript 受体的效应被阻断或破坏时，必然药物效应减弱和导致一系列有害或不良反应。,急诊内科学\content\part05.tex,急性农药中毒,急性有机磷农药中毒,治疗,急诊科,急诊医学,急诊处理,临床表现,3,,"textsubscript,受体,中毒,阿托品,作用",730,365
阿托品正由于对M\textsubscript 、M\textsubscript 、M\textsubscript 、M\textsubscript 受体均有作用（无选择性），故常常疗效和许多不良反应同时出现。当用药剂量过大或应用时间过长时，则更易出现突触前膜ACh释放增多和突触后膜M受体上调（受体数目增多），而导致效应或疗效减弱和出现一系列有害反应，如肺水肿、脑水肿等胆碱能危象和阿托品依赖等。而盐酸戊乙奎醚正由于对M\textsubscript 、M\textsubscript 受体无明显作用或作用较弱，故在临床上应用时，不易出现心动过速、瞳孔扩大和阻断突触前膜M\textsubscript 受体调控神经末梢释放ACh的功能。这为临床上所见盐酸戊乙奎醚的不良反应比阿托品轻或少，提供了有力的药理依据。盐酸戊乙奎醚抗胆碱作用的特点是：对外周M受体和中枢M、N受体均有作用，但选择性作用于M\textsubscript 、M\textsubscript 受体亚型，对M\textsubscript 受体作用极弱，对心率无明显影响。较阿托品作用强，有效剂量小，作用时间（半衰期6～8小时）长，不良反应少。首次用量为：轻度中毒1.0～2.0mg，中度中毒2.0～4.0mg，重度中毒4.0～6.0mg。首次用药需与氯解磷定合用。盐酸戊乙奎醚伍用氯解磷定救治有机磷中毒的实施方法：①患者确诊后，立即按轻、中、重度中毒肌注给药，除轻度中毒外，盐酸戊乙奎醚首次用药均须与氯解磷定伍用，其用法与用量见表。②首次给药30分钟后，如中毒症状尚未明显消失和全血胆碱酯酶（ChE）活性低于50%时，再给予（肌注）首次用药的半量（参见表）。如中毒症状明显消失和全血ChE活性恢复至50%以上时，可暂停药观察。③首次给药后1～2小时，如中毒症状仍未明显消失或又重新出现和全血ChE活性低于50%时，再给首次用药的半量。,急诊内科学\content\part05.tex,急性农药中毒,急性有机磷农药中毒,治疗,急诊科,急诊医学,急诊处理,治疗,3,,"textsubscript,受体,中毒,戊乙奎醚,盐酸",799,399
④中毒患者病情基本好转后，如仅有部分毒蕈碱（M）样症状（恶心、呕吐、出汗、流涎等），可肌注盐酸戊乙奎醚1～2mg。如仅有烟碱（N）样症状（肌颤等）或全血ChE活性低于50%，可肌注氯解磷定0.5～1.5g。⑤中毒48小时后如ChE已老化或中毒症状基本消失但全血ChE活性仍低于50%以下时，应酌情肌注盐酸戊乙奎醚1～2mg（每6～12小时1次），维持“阿托品化”或“长托宁化”至ChE活性恢复至50%～60%以上。⑥中毒症状基本消失和全血ChE活性恢复至60%以上（含60%）可停药观察，停药12～24小时如ChE活性仍保持在60%以上可考虑出院。*小儿按体表面积折算剂量法折算用量 text00139.htmlux5cux23CHP5-3-1-3-2-3{} （三） 复方制剂 解磷注射液 每支含阿托品3mg、苯那辛3mg和氯解磷定400mg。首次剂量：轻度中毒1/2～1支肌注。中度中毒1～2支。重度中毒2～3支。但尚需分别另加氯解磷定，轻度中毒0～0.5g，中度中毒0.5～1.0g，重度中毒1.0～1.5g。苯克磷注射液 由甲磺酸苯扎托品（苯甲托品）、丙环定（开马君）和双复磷组成。针剂每支2ml，仅供肌注。首剂：轻度中毒1～2ml肌注。中度中毒2～4ml。重度中毒4～6ml。在30～60分钟，视临床表现和全血ChE活力酌情再用，一般只用1～2次，最多3次。急性有机磷农药中毒，一般当全血ChE活性被抑制50%以上时，可出现明显中毒症状。急性中毒后血液ChE活性的改变比组织的ChE活性改变较快，故常常通过简便易行的全血ChE活性测定来观察病情改变和预后。当中毒患者经急救治疗后，主要的中毒症状基本消失，全血ChE活性恢复至50%～60%以上时，可停药观察。如停药12～24小时以上，其ChE活性仍保持在60%以上时，可出院。但重度中毒患者通常至少观察3～7天再出院。,急诊内科学\content\part05.tex,急性农药中毒,急性有机磷农药中毒,治疗,急诊科,急诊医学,急诊处理,临床表现,3,,"ChE,中毒,活性,全血,60%",789,394
对症支持治疗 包括：①保持呼吸道通畅：吸除气道分泌物，给氧。对昏迷患者，须气管插管，呼吸衰竭时进行人工通气。②维持循环功能：包括抗休克治疗、纠正心律失常等。③镇静抗惊：早期使用地西泮（diazepam），能间接抑制中枢乙酰胆碱的释放，并通过阻滞钙通道抑制神经末梢发放异常冲动，保护神经肌肉接头。AOPP使用地西泮可起到镇静、抗焦虑、肌肉松弛、抗惊厥和保护心肌的作用。可用于经解毒治疗后仍有烦躁不安、抽搐的患者，用法为10～20mg肌肉注射或静脉注射，必要时可重复。注意用量过大或静脉注射速度过快可产生呼吸抑制。④防治脑水肿、抗感染、维持水电解质酸碱平衡等，详见有关章节。血液净化疗法 对重度中毒，尤其是就医较迟、洗胃不彻底、吸收毒物较多者，可行血液灌流或血浆置换治疗。text00139.htmlux5cux23CHP5-3-1-4{} 参 考 文 献 1. 陆再英，钟南山.内科学.第7版.北京：人民卫生出版社，2008 2. 张文武.急诊内科手册.北京：人民卫生出版社，2009 3. 曾繁忠 .盐酸戊乙奎醚（长托宁）取代阿托品救治有机磷农药中毒技术.北京：军事医学科学出版社，2004 \protecttext00140.html{}{}。,急诊内科学\content\part05.tex,急性农药中毒,急性有机磷农药中毒,治疗,急诊科,急诊医学,急诊处理,治疗,3,,"人民卫生出版社,地西泮,治疗,静脉注射,抑制",523,261
拟除虫菊酯类农药（pyrethroids pesticides）为人工合成的类似天然除虫菊素的化学结构的一类农药。其分子由菊酸和醇两部分组成。多难溶于水，易溶于有机溶剂。在酸性介质中稳定，遇碱性易分解失效。品种繁多，基本上可分为两类：化学结构中不含α-氰基的拟除虫菊酯为Ⅰ型，如苄呋菊酯（resmethrin），氯菊酯（permethrin）、烯丙菊酯（allethrin）等属低毒物质，主要用作卫生杀虫剂，罕见急性中毒病例。含α-氰基的拟除虫菊酯为Ⅱ型，如溴氰菊酯（deltamethrin，敌杀死）、氰戊菊酯（fenvalerate，速灭菊酯，速灭杀丁，来福灵）、氯氰菊酯（cypermethrin，安绿定，灭百可）等，毒性中等，一般配成乳油用作农业杀虫剂。病因与中毒机制 本类农药可经呼吸道、皮肤及胃肠道吸收。生产性中毒最多为农药喷洒者和农药厂工人，主要由皮肤污染进入，少数由呼吸道吸入。生活性中毒大都经口有意摄入，极少数为误将本类杀虫剂制作的安瓿（以氰戊菊酯为多）当成医药而误注射中毒。在体内迅速分布到各器官组织，在肝内经酯酶和混合功能氧化酶作用而降解。其代谢产物主要肾排出。本品属于神经毒物，主要作用于中枢神经系统的锥体外系、小脑、脊髓和周围神经。有增强中枢神经和周围神经作用，其作用机制可能与它减慢神经细胞膜钠离子通道“M”闸门的关闭，并阻滞氯离子通道的开放有关。也有人认为本类农药可作用于中枢神经的γ-氨基丁酸（GABA）受体，使GABA丧失对大脑的抑制功能，从而使脑的兴奋性相对增高。此外，对局部皮肤有明显的刺激作用，可导致接触性皮炎及过敏反应。本品水解可被有机磷农药在体内或体外所抑制，因此先后或同用这两种杀虫剂能协同增强杀虫剂的效果及其急性毒性。诊断 病史 有短期密切接触较大剂量或口服拟除虫菊酯史。,急诊内科学\content\part05.tex,急性农药中毒,拟除虫菊酯类农药中毒,,急诊科,急诊医学,急诊处理,概述,2,,"菊酯,除虫菊,农药,杀虫剂,中毒",760,380
临床表现特点 text00140.htmlux5cux23CHP5-3-2-2-2-1{} （1） 生产性中毒： 潜伏期短者1小时，长者可达24小时，平均6小时。田间施药中毒多在4～6小时起病，主要表现为皮肤黏膜刺激症状，体表污染区感觉异常（颜面、四肢裸露部位及阴囊等处），包括麻木、烧灼感、瘙痒、针刺和蚁行感等，系周围神经兴奋性增高的表现，停止接触数小时或十余小时后即可消失。常有面红、流泪和结膜充血，部分病例局部有红色丘疹样皮损。眼内污染立即引起眼痛、羞光、流泪、眼睑红肿和球结膜充血。呼吸道吸收可刺激鼻黏膜引发喷嚏、流涕，并有咳嗽和咽充血。全身中毒症状相对较轻（最迟48小时后出现），多为头晕、头痛、乏力、肌束震颤及恶心、呕吐等一般神经和消化道症状，但严重者也有流涎、肌肉抽动甚至抽搐，伴意识障碍和昏迷。text00140.htmlux5cux23CHP5-3-2-2-2-2{} （2） 口服中毒： 多在10分钟～1小时出现中毒症状，先为上腹部灼痛、恶心、呕吐等消化道症状，可发生糜烂性胃炎。继而食欲不振、精神萎靡或肌束震颤，部分患者口腔分泌物增多，尚可有胸闷、肢端发麻、心慌、视物模糊、多汗等。重度中毒者出现阵发性抽搐，类似癫痫大发作，抽搐时上肢屈曲痉挛、下肢挺直、角弓反张，伴意识丧失，持续约1/2～2分钟，抽搐频繁者每日发作可多达10～30次，各种镇静、止痉剂常不能明显奏效，可持续10～20天。也有无抽搐即意识障碍直至昏迷者。对心血管的作用一般是先抑制后兴奋，开始心律减慢，血压偏低，其后可转为心率增快和血压升高，部分病例尚伴其他心律失常。个别病例有中毒性肺水肿。实验室检查 text00140.htmlux5cux23CHP5-3-2-2-3-1{} （l）毒物检测： 拟除虫菊酯原形物质排泄迅速，停止接触12小时后在接触人员的尿中就难以测出。,急诊内科学\content\part05.tex,急性农药中毒,拟除虫菊酯类农药中毒,,急诊科,急诊医学,急诊处理,临床表现,2,,"小时,抽搐,中毒,text00140,htmlux5cux23CHP5",781,390
