content,source_file,chapter,section,subsection,department,system_category,content_type,chunk_type,hierarchy_level,parent_chunk,keywords,char_count,token_count
中枢神经系统病毒感染主要表现为脑膜脑炎的病象，且通常以脑炎的病象为主，脑膜刺激征次之，脑脊液表现为无菌性浆液性渗出液，这是与中枢神经系统细菌性感染的不同点。病毒性脑膜炎的症状一般较细菌性或真菌性者轻。脑脊液呈一般浆液性脑膜炎的表现：压力稍增高，外观澄清或微浑，细胞数（10～2000）×10\textsuperscript /L，大多为（200～300）×10\textsuperscript /L，分类淋巴细胞占优势（早期可有中性粒细胞增多），蛋白量30～150mg/dl，糖含量正常。如蛋白量超过150mg/dl，则病毒性脑膜炎的可能性甚小。如脑脊液含糖量低于血糖的50%，则不利于病毒性脑膜炎而有利于细菌性脑膜炎的诊断。脑脊液乳酸脱氢酶活性、溶菌酶活性在细菌性脑膜炎时增高，且不受抗菌药物治疗的影响，而在病毒性脑膜炎时则为正常，故有助于两者的鉴别。（一）肠道病毒脑膜（脑）炎 肠道病毒是脊髓灰质炎病毒、埃可（ECHO）病毒与柯萨奇（Coxsackie）即C组病毒等的统称。肠道病毒所致的脑膜（脑）炎约占无菌性脑膜炎的40%～80%。本病多见于儿童及青年人，好发于夏、秋季节，可为流行或散发。潜伏期为3～7天。发病急骤，有发热、头痛、呕吐、全身不适等，1～2天后出现脑膜刺激征。少数病例有咽充血、结膜充血、腱反射亢进及病理反射。严重时可出现嗜睡、烦躁不安甚至意识障碍（脑膜脑炎）。由脊髓灰质炎病毒所致者（非麻痹型）往往伴有轻微而短暂的肌力减退，腱反射减弱或消失。有时可见双相热。柯萨奇病毒感染时常伴有明显的肌痛、胸痛与咽峡炎。若由人类肠道细胞致病性病毒所引起，则常伴发风疹样皮疹，有时腹痛、腹泻、呕吐等胃肠症状很明显。此病预后一般良好，可完全治愈而无后遗症。脑脊液检查符合病毒性炎症改变。血象白细胞计数及分类一般正常，对鉴别乙脑及细菌性脑膜炎颇有价值。,内科疾病鉴别诊断学\content\chap50.tex,脑膜刺激征,166　脑膜炎与脑膜脑炎,二、病毒性脑膜（脑）炎,神经内科,神经系统疾病,鉴别诊断,概述,3,,"脑膜炎,脑膜,脑脊液,细菌性,病毒性",778,389
确诊需依靠从咽拭子、粪便、血液和脑脊液分离病毒，以及血清学检查（包括补体结合试验、中和试验）。此病在临床上易与轻型乙脑及其他病毒所致的脑膜脑炎、脑膜炎型钩端螺旋体病，以及未经充分治疗的细菌性脑膜炎相混淆，需注意鉴别。脑膜脑炎型脊髓灰质炎的成人病例也有报告。脑膜刺激征大多在发病的二三天即可出现。脑脊液检查对此病的诊断有帮助，并有助于与细菌性脑膜炎以及吉兰-巴雷综合征相鉴别。无肢体瘫痪的患者或仅有肢体弛缓型瘫痪而无明确发病史的患者，可借腰椎穿刺以助诊断。脊髓灰质炎的典型脑脊液改变是疾病早期细胞数增多［（50～400）×10\textsuperscript /L］，分类以中性粒细胞为主，蛋白量正常或稍高，呈所谓细胞-蛋白分离现象。病程继续发展，蛋白量逐渐增加而细胞数逐渐减少，分类以单核细胞占优势，转变为蛋白-细胞分离现象。后者多见于病程第2～4周。糖含量正常或稍增加。氯化物含量正常。肠道病毒所致的脑炎或脑膜炎通常预后良好，但肠道病毒71（enterovirus 71，EV71）导致的中枢神经系统感染却可导致死亡或永久性肌麻痹。EV71具有神经毒性，感染后可发生脑膜炎、脑干脑炎、小脑炎、脊髓灰质炎样肌麻痹、吉兰-巴雷综合征，死亡的主要原因是脑干脑炎。婴幼儿患者的临床表现较重，＜1岁的患儿病死率明显高于其他年龄组。近年在日本、马来西亚、我国台湾省等地均有该病毒暴发流行的报道，死亡病例不少，因此EV71感染的新的流行趋势引起了广泛重视。EV71中枢感染的临床表现为发热、皮疹、乏力、呕吐、肌麻痹、肌阵挛、睡眠障碍等。检测方法有病毒培养、抗体检测、RT2PCR等。（二）淋巴细胞脉络丛脑膜炎（淋脉脑膜炎） 淋脉脑膜炎是一种比较少见的急性传染病，系由一种特异性病毒所引起，临床上可表现为脑膜炎型、脑炎型、感冒型等。,内科疾病鉴别诊断学\content\chap50.tex,脑膜刺激征,166　脑膜炎与脑膜脑炎,二、病毒性脑膜（脑）炎,神经内科,神经系统疾病,鉴别诊断,概述,3,,"脑膜炎,脑炎,EV71,病毒,肌麻痹",759,379
此病的发病年龄多在15～40岁之间，呈散发性，以晚秋与冬季为多，与乙型脑炎发病以少年儿童多见、且流行于夏秋者有所不同。经过大多为急性，少数也可为慢性。急性型病程为一周至数周不等。潜伏期约8～21天。典型病例均有双相（diphasic）热。第一个热峰伴有头痛与急性上呼吸道炎症症状，持续数天至十数天不等。多数经1～2天或较长的缓解期，然后突然发生第二个热峰，并出现脑膜刺激征。这种典型病程为淋脉脑膜炎临床诊断的有力支持点之一。脊髓灰质炎的病程也呈双相热，但不同点是：①肌肉疼痛通常较显著。②弛缓性瘫痪的出现，C组（柯萨奇）病毒感染在临床上也可能表现为双相热，但其第一热峰的临床表现为肌肉疼痛和咽部疱疹。腮腺炎病毒引起的脑膜（脑）炎如发生于腮腺炎或睾丸炎之后，则其第一峰的临床表现易于识别。至于一般的流行性乙型脑炎都为突然发病，甚少有双相热的表现。脑膜刺激征出现后脑脊液常有下列变化：压力轻度升高，外观正常、少数稍微混浊，细胞数通常在（100～500）×10\textsuperscript /L之间，以淋巴细胞占绝对优势，蛋白含量增多，少数病例脑脊液静置后有薄膜形成，但糖与氯化物通常无异常改变，据此可与结核性脑膜炎及新型隐球菌性脑膜炎相区别。脑脊液改变的恢复一般较症状消失为慢。此病的临床诊断，在流行病学方面需注意有无与受染鼠类接触史，或曾进食被受染鼠类排泄物污染的食物史。在现病史方面需注意双相热，在第一个热峰有上呼吸道炎症状，并在症状缓解间歇期后出现具有中枢神经系症状的第二个热峰。患者血清或脑脊液特异性抗体的出现（包括补体结合抗体及病毒中和抗体）或病毒分离，对此病的确诊有肯定意义。补体结合抗体通常在发病后1～3周（平均10～14天）出现，约在病期第3～6周滴度开始下降。淋脉脑膜炎的病程较短，预后佳，大多数患者在发病后第二周末开始体温恢复正常。,内科疾病鉴别诊断学\content\chap50.tex,脑膜刺激征,166　脑膜炎与脑膜脑炎,二、病毒性脑膜（脑）炎,神经内科,神经系统疾病,鉴别诊断,临床表现,3,,"双相,热峰,脑脊液,脑膜炎,发病",776,388
个别病例病程较长，应注意与结核性脑膜炎及新型隐球菌性脑膜炎相区别。（三）流行性乙型脑炎 流行性乙型脑炎，简称乙脑，又称日本脑炎。是由乙脑病毒引起的，以脑实质炎症为主要病变的中枢神经系统急性传染病。经蚊虫传播，发生于夏秋季。10岁以下儿童多见。临床表现：急性起病，主要有中高热、头痛、呕吐、意识障碍，脑膜刺激征（80%以上的病例），以及肌力、肌张力异常和病理征阳性。重型或极重型可并发肺炎、呼吸循环衰竭、上消化道出血而死亡。高热、抽搐和中枢性呼吸衰竭是乙型脑炎极期的严重症状。重症患者病死率较高，生存者多有神经系统后遗症。实验室检查：外周血白细胞总数和中性粒细胞计数增高。脑脊液检查对乙型脑炎的诊断和鉴别诊断很重要，乙型脑炎脑脊液白细胞计数多在（50～500）×10\textsuperscript /L，以淋巴细胞增高为主。特异性IgM抗体是确诊乙型脑炎的重要依据。血液特异性IgM抗体一般在病后3～4天即可出现，阳性率为80%。脑脊液特异性lgM抗体最早在第2天测到，2周达高峰，阳性率达95%以上。由于早期诊断、及时治疗是降低病死率和致残率的关键，如临床上疑为乙型脑炎，应尽快进行血液和脑脊液特异性IgM抗体检查以明确诊断。（四）森林脑炎 森林脑炎是由森林脑炎病毒引起的急性中枢神经系统传染病，是林区特有的蜱媒自然疫源性疾病。5月下旬开始发病，6月份达峰值，7月中旬逐渐减少。感染者以青壮年为主，男性患病率明显高于女性，可能与这一年龄段的男性多从事林区野外作业易被蜱叮咬而感染机会较多有关。患者有疫区生活、工作史，有蜱叮咬史。本病的潜伏期一般为10～15天，也有长达1个月者。临床表现：前驱期主要表现为高热、头痛、头昏、乏力、全身不适、四肢酸痛等。随后表现为恶心、呕吐及剧烈的头痛、意识障碍、延髓麻痹，颈肌强直、肩胛带及上肢肌肉迟缓型瘫痪或麻痹。脑膜刺激征是该病最早出现和最常见的体征。,内科疾病鉴别诊断学\content\chap50.tex,脑膜刺激征,166　脑膜炎与脑膜脑炎,二、病毒性脑膜（脑）炎,神经内科,神经系统疾病,鉴别诊断,概述,3,,"脑炎,乙型,脑脊液,10,IgM",795,397
发热一般在38～41℃之间，发热期一般为2～14天，热型以稽留热、弛张热为主。50%以上病例有不同程度的意识障碍，随体温下降而逐渐恢复。约半数患者留有不同程度的后遗症，表现为认知语言障碍、共济失调、头痛、听力丧失及脊神经瘫痪等。如病毒侵犯延髓，就可出现呼吸衰竭，偶有出血性皮疹。实验室检查：急性发热患者外周血白细胞总数升高，多为（10～20）×10\textsuperscript /L之间，以中性粒细胞增高为主，而淋巴细胞减少。脑脊液外观清亮透明、压力升高。细胞数增多、一般在（30～50）×10\textsuperscript /L，以淋巴细胞为主。糖及氯化物正常，蛋白可轻度增高。酶联免疫吸附试验（ELISA）或间接免疫荧光试验检测血清中的IgM抗体，可早期诊断该病。PCR方法可直接检测脑脊液、血清样本中的病毒RNA。病初可从患者的血清与脑脊液分离病毒，但阳性率低。死亡病例可取脑组织分离病毒。（五）腮腺炎病毒性脑膜（脑）炎 腮腺脑膜炎和脑脊髓炎（mumps meningitis and encephalomyelitis）：腮腺炎是一种流行性传染疾病，是副黏液病毒所引起的，多见于儿童及青少年。本病毒除侵犯腮腺外，尚可引起神经系统疾病，如脑膜炎、脑膜脑炎，亦可引起睾丸炎和附睾炎、卵巢炎、胰腺炎、乳腺炎等，可与腮腺炎同时发生，或在腮腺炎之前、之后发生，或单独发生。腮腺炎并发神经系统疾病多在腮腺炎发病后2～10天出现，常表现为轻度脑膜炎或脑膜脑炎。表现为嗜睡、昏迷、抽搐、偏瘫、脑神经功能障碍（特别是第8对脑神经，即位听神经），严重的病例可出现共济失调。由于病毒侵犯鼓膜可逐渐或突然出现眩晕、耳鸣，严重者可致耳聋。总之，腮腺炎并发神经系统疾患与其他感染并发神经疾患相似，故可称为感染后脑脊髓炎。曾有报道少数小儿患腮腺炎后，由于该病毒致中脑导水管狭窄而引起脑积水。本病周围血象淋巴细胞增高。,内科疾病鉴别诊断学\content\chap50.tex,脑膜刺激征,166　脑膜炎与脑膜脑炎,二、病毒性脑膜（脑）炎,神经内科,神经系统疾病,鉴别诊断,诊断,3,,"腮腺炎,病毒,10,脑膜,脑脊液",800,400
颅压增高，脑脊液（CSF）一般呈无色透明，除非细胞数增高很多时CSF可呈欠清亮，细胞数增高常为（20～500）×10\textsuperscript /L，但偶尔也可升高到3000× 10\textsuperscript /L，淋巴细胞占90%～96%，但在早期多形核粒细胞偶尔占优势。CSF中蛋白含量正常或中度升高，糖含量正常，但亦可中度减少。多数病例电镜可从CSF中观察到类病毒颗粒包涵体。血清抗病毒抗体滴度升高，血凝抑制试验、补体结合试验阳性。70%～90%的病例血清淀粉酶增高。（六）传染性单核细胞增多症脑（膜）炎 传染性单核细胞增多症脑炎（infection mononucleosis encephalitis，IME）是由EB（Epstein-Barr）病毒引起的，虽然本病命名为传染性单核细胞增多症，但其传染程度是很低的，可呈散发或小的流行。传染性单核细胞增多症（IM）多见于儿童及年轻人，是一种急性或亚急性疾病。一般的临床表现有不规则发烧、全身淋巴结肿大、咽喉炎、脾大、肝受损及血液异常改变，如血小板减少等。IM的神经系统并发症较少见，约占该病发病率的1%～2%。神经系统并发症多数发生在IM全身症状出现半个月左右，少数病例可发生在全身症状出现前或同时发生，或仅有神经系统受损的表现。疾病初期中枢神经系统受损的表现为严重头痛、颈部强直等脑膜刺激症状与体征（无菌性脑膜炎）。脑炎的体征，如谵妄、发狂、抽搐、昏迷和局灶性体征等较少见。少数病例报道表现为视神经炎、面神经和其他脑神经麻痹、感染性多发性神经炎（Guillain-Barre综合征）和横贯性脊髓炎。IME亦可并发急性小脑性共济失调。辅助检查：周围血象白细胞总数增高（10～20）×10\textsuperscript /L。淋巴细胞与大单核细胞的比例在60%以上。,内科疾病鉴别诊断学\content\chap50.tex,脑膜刺激征,166　脑膜炎与脑膜脑炎,二、病毒性脑膜（脑）炎,神经内科,神经系统疾病,鉴别诊断,临床表现,3,,"单核细胞,CSF,10,增高,传染性",769,384
异常淋巴细胞在10%以上，偶可达80%以上，这些异常的淋巴细胞在其他病毒感染和弓形虫病时亦可出现，但多数不超过10%。脑脊液（CSF）检查白细胞总数轻至中度增高，主要为淋巴细胞和异常的淋巴细胞。蛋白中度增高。糖及氯化物属正常。嗜异性凝集反应（heterophil agglutinins，简称HA），亦称嗜异抗体试验（Paul-Bumell-Davidsohn，简称PBD）。常在发病后1～2周出现，1个月左右达高峰，持续存在半年左右。效价1∶56以上为阳性，对阳性患者还可做牛红细胞（beef cell）溶血试验（不需吸收），敏感性较低而可靠性好。此外，免疫吸附试验（LAHA）更为敏感，易检出而且持续较长时间。荧光免疫技术测定抗病毒衣壳抗原抗体（抗VCA）、EB病毒特异IgM抗体。抗VCA抗体于感染早期即可出现，第3～4周达高峰，效价1∶40～1∶640，以后效价略有降低，但可持续终生。EB病毒特异IgM抗体在病程早期出现，3～6个月左右消失，故此法可用于诊断急性IM。（七）单纯疱疹病毒性脑膜（脑）炎 单纯疱疹病毒性脑炎（Herpes simplex virus encephalitis）亦称单纯疱疹脑炎、单纯疱疹病毒脑炎，简称HSVE或HSE，是最常侵犯中枢神经系统的病毒之一，是颇为多见的一种病毒性脑炎。在单纯疱疹病毒感染所致的中枢神经系统疾病中，较常见的是急性坏死性脑炎。该病临床表现变化很大，起病或急性或缓慢。发病不受地区、季节、性别和年龄的限制。现在普遍认为儿童及青少年发病率较高。①前驱期：感染HSV后先表现为非特异性症状，如发烧、咽痛、全身不适、头痛、肌痛、疲乏、头晕或眩晕、食欲缺乏、恶心、呕吐、腹泻和上呼吸道感染症状。此期持续时间长短不等，即一天至数天，一般不超过2周。此期发烧一般为39～40℃，也有高达41℃的，此时应用退热药无明显效果。,内科疾病鉴别诊断学\content\chap50.tex,脑膜刺激征,166　脑膜炎与脑膜脑炎,二、病毒性脑膜（脑）炎,神经内科,神经系统疾病,鉴别诊断,诊断,3,,"脑炎,疱疹病毒,抗体,淋巴细胞,效价",786,393
②中枢神经功能障碍期：继前驱期之后进入脑功能障碍期，其表现亦多种多样，如头痛、惊厥或抽搐、不同程度的意识障碍、多动（可表现为震颤、舞蹈样动作、肌阵挛）、共济失调、偏瘫、偏盲、嗅觉丧失、眼肌麻痹、脑膜刺激征、大小便失禁、去大脑强直或去皮层强直和精神异常等局灶性和全脑性病损的临床表现。有的患者精神异常突出，由于此系病变尤易损害颞、额叶和边缘系统，常被误诊为精神分裂症或癔症。精神症状主要表现为神志淡漠、缄默症或激动不安、定向力障碍、记忆力缺失、健忘、失语、幻觉、行为异常、精神错乱或模糊、智力障碍、思维不连贯，进而可发展为意识障碍，表现为嗜睡、昏睡甚至昏迷。抽搐可表现为全身性癫痫大发作或局灶癫痫发作，神经系统体征有颈项强直等脑膜刺激征、肌张力增高、腱反射亢进、病理反射阳性、肌力减退表现为瘫痪或偏瘫、瞳孔不等大、眼肌麻痹、视乳头水肿、面神经麻痹、感觉障碍和脑疝症状等。有的患者还表现为去大脑皮层状态或去大脑强直。有的病例脑实质坏死、出血发展迅速，因此常表现为显著的颅内压增高。加之额、颞叶的局灶体征而被误诊为脑脓肿或脑肿瘤。HSV感染所致的脑干炎是以脑干受累为主的疾病，临床主要表现为多发性脑神经受损和轻度长束受累体征。新生儿感染HSV-2常表现为致死的多发性坏死性脑炎，呈急性暴发性病程，伴有全身脏器损害或坏死。下列辅助检查有助于诊断： 1.CSF检查 多数病例CSF压力增高，白细胞增高，可达500×10\textsuperscript /L以下，偶尔有的病例可更高些，以淋巴细胞为主，CSF中有红细胞，如系大量红细胞可使脑脊液（CSF）呈浅黄色，此种现象在其他病毒性脑炎中不多见，故有人认为此可谓HSVE的特点之一。蛋白轻至中度增高，多不超过1.5g/L，氯化物正常，糖初期多正常，随着病情进展而降低，常被误诊为结核性脑膜炎。,内科疾病鉴别诊断学\content\chap50.tex,脑膜刺激征,166　脑膜炎与脑膜脑炎,二、病毒性脑膜（脑）炎,神经内科,神经系统疾病,鉴别诊断,概述,3,,"CSF,表现,强直,增高,障碍",766,383
2.HSV抗体测定 血清及CSF中HSV补体结合抗体在发病两周后才能看到，故不能作早期诊断。3.脑电图 此项检查并无HSVE的特征性所见，但在发病早期（发病后1周左右）出现周期性1～3c/s的δ波和局灶性高波幅尖波、棘波，双侧多不对称。此项检查所见结合临床其他表现，有助于对本病的诊断。4.颅脑CT扫描 HSVE病变的好发部位为颞、额叶，由于脑组织坏死可呈现低密度改变。以上改变多在神经系统症状与体征出现6天后，并可持续1个月左右。如有条件做磁共振（MRI）检查，对诊断也有帮助。5.脑组织活检 进行此项检查应慎重，需由有经验的神经外科医师配合，以防因手术造成颅内大出血。脑组织取出后应分别进行以下诸项检查：①直接免疫荧光染色以证明疱疹病毒抗原，此项检查能在3～4小时内做出诊断。②电镜检查脑组织中的病毒。③光镜检查神经细胞核内包涵体及其他病理改变。④脑组织培养进行病毒分离，此项检查可经1～3天出现阳性结果。鉴别诊断： 1.其他病毒性脑炎 即HSVE与乙脑和森林脑炎的鉴别。HSVE的发病不受地区、季节、性别和年龄的限制，而乙脑多在温带和亚热带的夏秋季发病，并多见于幼儿及青少年。森林脑炎也多在森林地区、夏季被蜱叮咬后发病，加之后两种脑炎血清及CSF检查单纯疱疹病毒（HSV）阴性可以鉴别。2.化脓性脑膜炎 本病是由化脓性细菌所致，并在其他脏器由原发化脓性病灶或皮肤破损感染。化脓性细菌经血行而致化脓性脑膜炎。临床表现除有发烧和脑膜刺激征表现可与HSVE的表现有些相似外，脑脊液检查前者细胞数明显增高而且以中性粒细胞为主，疱疹病毒抗体为阴性。多经抗生素治疗而愈。有时HSVE的CSF糖和氯化物降低可与结核性脑膜炎相混淆，但是如仔细检查不难鉴别，如结核性脑膜炎多有结核病史，特别是肺结核起病一般较缓慢，病程较长。CSF中HSV抗体阴性，以及抗结核治疗有效等。,内科疾病鉴别诊断学\content\chap50.tex,脑膜刺激征,166　脑膜炎与脑膜脑炎,二、病毒性脑膜（脑）炎,神经内科,神经系统疾病,鉴别诊断,概述,3,,"HSVE,检查,脑组织,HSV,CSF",779,389
3.脑肿瘤 本病的病情进展缓慢，病程长，无发烧及其他感染症状的表现。神经系统局灶性定位体征一般多较明确，颅内压增高，CSF检查蛋白明显增高，细胞数多为正常。颅脑CT扫描有助于诊断。（八）带状疱疹病毒性脑膜（脑）炎 带状疱疹病毒性脑膜脑炎（varicella zoster virus encephalitis，VZVE，Zoster Enceophalitis）以带状疱疹较常见，多发生于中老年患者，VZV多侵犯脊神经背根神经节，在发疹前或发疹时患区疼痛。脑炎发生的时间与皮疹的关系不尽相同，多数病例皮疹发生后3～5周出现神经系统受损的表现，少数病例神经系统受损先于皮疹或与皮疹同时发生。本病无季节性，发病前数日受累皮肤常有瘙痒感，感觉过敏、针刺或烧灼痛，部分患者可有全身无力、食欲缺乏、发烧以及被侵皮肤区域淋巴结肿大、疼痛。疼痛发生后3～4天出现红色斑疹，然后发展成为群集的丘疹、疱疹（内含清亮的液体），成簇的疱疹沿周围神经排列成带状而得名为带状疱疹。带状疱疹以发生在胸段肋间神经最多，其次为三叉神经半月节眼支、颈、腰段。三叉神经半月节眼支病损后，在病损侧的眼至头顶皮肤出现疱疹及眼部带状疱疹，疱疹多为密集，可伴有结膜炎、角膜炎、巩膜炎、虹膜睫状体炎。由带状疱疹病毒所致的脑炎的发生时间与疱疹的关系不尽相同，多数病例是在疱疹发生后1个月左右出现神经系统受损征象。少数病例的神经系统受损征象早于疱疹20余日或与疱疹同时发生。带状疱疹脑炎常突然发病，可表现为头痛、呕吐、发烧、抽搐、精神异常、意识障碍，常由烦躁不安、谵妄转为昏睡或昏迷。神经系统检查可有脑神经麻痹、不同程度的肢体瘫痪、Babinski征阳性、脑膜刺激征及共济失调等。本病一般病情较轻，大多数病例经数周或数月后恢复健康，仅有少数病例遗有轻偏瘫、精神异常，但有意识障碍表现为昏迷的患者可导致死亡。,内科疾病鉴别诊断学\content\chap50.tex,脑膜刺激征,166　脑膜炎与脑膜脑炎,二、病毒性脑膜（脑）炎,神经内科,神经系统疾病,鉴别诊断,临床表现,3,,"带状疱疹,疱疹,神经系统,病例,发生",778,389
曾有报道脊髓受侵后可呈现半横贯性或全横贯性或上升性脊髓炎的症状与体征。水痘或带状疱疹的临床症状都较典型，一般可不依靠实验室检查。如诊断有困难或临床症状不典型或需与其他疾病鉴别时，可作如下检查： 1.脑脊液（CSF）常为无色透明，细胞数轻、中度增高，以淋巴细胞为主，最高可达500× 10\textsuperscript /L。蛋白含量轻、中度增高，糖、氯化物含量正常。2.疱疹基底部组织碎片进行涂片并用吉姆萨染色，在细胞内可查到特征性的核内包涵体和典型的水痘巨细胞。3.电镜直接检查疱疹液中的带状疱疹病毒，并能较快地与天花病损的疱浆内包涵体和天花病毒相区别。4.从人或猴的病损细胞中培养分离可得到该病毒，而后可用血清学技术鉴定。取患者双份血清检测抗体、间接免疫荧光、免疫黏附、血凝和酶联免疫吸附试验（ELISA）技术，可提供快速而敏感的抗体测定。本病的临床表现一般都比较典型，诊断多无任何困难，如遇有病情不典型、与其他病毒性或细菌性感染难以鉴别时，可按以上有关血清学和CSF检查帮助鉴别诊断。（九）流感病毒性脑膜（脑）炎 流感型感冒并发脑膜炎者非常罕见，国内尚无报告，1957年我国流感流行的病例报告中，仅有个别病例有脑膜刺激征。（十）急性弥漫性葡萄膜炎综合征 本综合征属眼科疾病，病因未明，多发生于青壮年期，男多于女，发病多在春季。目前多认为是一种病毒感染。临床上可区分为原田型与小柳型（即Vogt-Koyanagi综合征）两种类型。此两型过去认为是两种不同的疾病，但近年来多数认为是一种疾病或同一疾病的两种类型。本综合征初期多有不同程度的脑膜炎征，在眼病发生前一周或数周出现，或与眼病同时出现。临床表现为头痛、克匿格征阳性、颈硬和某一脑神经麻痹等，脑脊液检查多有轻度压力升高、轻度蛋白质增多及轻至中度淋巴细胞增多，提示浆液性脑膜炎。毛发及皮肤改变如白发、脱发、皮肤白斑多出现于发病后3个月左右。,内科疾病鉴别诊断学\content\chap50.tex,脑膜刺激征,166　脑膜炎与脑膜脑炎,二、病毒性脑膜（脑）炎,神经内科,神经系统疾病,鉴别诊断,临床表现,3,,"综合征,典型,疾病,脑膜炎,检查",799,399
可有耳鸣、听力障碍等耳症状。原田型以后眼部改变（视乳头水肿、视网膜水肿、视网膜剥离、视网膜出血等）为主，视网膜剥离较多，毛发、皮肤改变较少，预后较佳。小柳型以前眼部病变（角膜后壁沉着物、虹膜后粘连、瞳孔闭锁、前房出血等）为主，视网膜剥离较少，毛发、皮肤改变较多，常因继发青光眼而致失明。（十一）Mollaret脑膜炎 Mollaret脑膜炎是一种复发性无菌性脑膜炎，本病的确切病因及发病机制尚不清楚。近10年来这方面的研究有了一些进展，目前认为此病的发生可能与以下几个方面的因素有关：①可能为病毒感染所致，目前已从患者脑脊液中发现了单纯疱疹病毒（HSV1）、HSV1-DNA，也找到了EB病毒感染的证据。②是由于神经系统皮样囊肿或类似的肿瘤细胞脱落所致，脱落的细胞屑中带入蛛网膜下腔的胆固醇可产生化学性刺激，导致短时的脑膜炎发作。③在Mollaret脑膜炎的发病中免疫因素亦起了一定作用，T淋巴细胞调理功能异常，补体C1缺乏，细胞因子（诸如IgG、IL-6、TNF-α、PGE2等）水平增高。近来亦有人认为，Mollaret脑膜炎与复发性多浆膜炎有相似的发病机制，Mollaret脑膜炎只不过是多浆膜炎在某一脏器的表现之一。自1944年Mollaret首次报告迄今，全球仅报道100例左右。国内1980年沈耕荣等首先报道。本病临床上少见，主要表现为反复发作性头痛、发热、脑膜刺激征。每次发作无特殊诱因亦无任何先兆，每次发作形式与临床表现均十分相似。发作间歇期长短不等，发作与消退迅速，发作次数难以预料。有将近50%的患者可出现轻重不一、历时短暂的脑实质损害表现。病程自限，预后良好。目前本病的诊断主要依据1962年Bruyn提出的诊断标准：①反复发热伴脑膜刺激征。②间歇性发作，间歇期无任何症状和体征。,内科疾病鉴别诊断学\content\chap50.tex,脑膜刺激征,166　脑膜炎与脑膜脑炎,二、病毒性脑膜（脑）炎,神经内科,神经系统疾病,鉴别诊断,概述,3,,"Mollaret,脑膜炎,发作,视网膜,本病",751,375
③发作期脑脊液细胞数增加，包括内皮细胞、中性粒细胞、淋巴细胞，脑脊液呈中度葡萄糖含量减少与轻度丙球蛋白增加。④病程自限无后遗症。⑤应用现代检查技术不能发现任何致病微生物。实验室较具特征性的是脑脊液中发现形态大而规则、胞浆和细胞核分界不清、容易破碎的单核细胞，即Mollaret细胞。一般认为Mollaret细胞在发病后数小时内出现，24小时后很少见到。在症状缓解期，血中有白细胞减少与轻度嗜酸性粒细胞增多倾向。血清中有中度免疫球蛋白M（IgM）升高。本病在鉴别诊断上需除外复发性肺炎双球菌性脑膜炎、结核性脑膜炎、真菌性脑膜炎、免疫球蛋白过低所致的复发性脑膜炎（可见于小儿），以及白塞病、急性弥漫性葡萄膜炎综合征等，后两者也可并发复发性无菌性脑膜炎。（十二）其他病毒性脑膜（脑）炎 其他病毒感染所致的脑膜（脑）炎都伴有不同程度的脑膜刺激征，如发疹性传染病后脑膜（脑）炎、种痘后脑膜（脑）炎等。1.巨细胞病毒性脑炎（cytomegalovirus encephalitis，CMV） 又称巨细胞包涵体脑炎。机体感染病毒后病损细胞变大并有核内包涵体，故得名为巨细胞包涵体脑炎。CMV是一个可引起持久潜伏性感染的病毒，即病毒长期潜伏在体内而无临床症状，当患有其他严重疾病或机体抵抗力减弱或应用免疫抑制剂后，潜伏的CMV复活而致病。该病毒的传染途径还不清楚，可能是通过密切接触经口或呼吸道传染。新生儿感染CMV除有中枢神经系统受损的症状与体征外，亦可有其他器官受损的症状与体征，如贫血、黄疸、瘀斑（血小板减少）、紫癜、肝脾大、腹部膨胀、肺炎、脉络膜视网膜炎、视神经萎缩、发烧、小头畸形、发育缓慢、脑性瘫痪、智力障碍、抽搐、嗜睡或昏迷，头颅X线摄片可见脑室周围钙化等。部分患儿可于数日或数周内死亡。,内科疾病鉴别诊断学\content\chap50.tex,脑膜刺激征,166　脑膜炎与脑膜脑炎,二、病毒性脑膜（脑）炎,神经内科,神经系统疾病,鉴别诊断,临床表现,3,,"脑膜,脑膜炎,CMV,巨细胞,脑脊液",743,371
