content,source_file,chapter,section,subsection,department,system_category,content_type,chunk_type,hierarchy_level,parent_chunk,keywords,char_count,token_count
2. 抗组胺H 受体药物 主要控制胃肠道反应相关的症状。雷尼替丁150mg，口服，每日2次。3. 糖皮质激素 泼尼松0.2～2mg/kg，口服，每日1次。4. 色甘酸钠 主要用于胃肠道反应相关的症状。色甘酸钠100～600mg，口服，每日3次。5. 干扰素α 300万～500万U，皮下注射，每周3次。6. 单药克拉屈滨 5mg/（m$^2$ ·d），静脉滴注（连续滴注），连续5日，28日1疗程。7. 酪氨酸激酶抑制剂 伊马替尼400～600mg/d，口服，每日1次，或达沙替尼70～140mg/d，口服，每日1次。【疗效观察与随访】 1. 观察指标 血常规、骨髓常规、肝脾B超检查等。2. 缓解标准 症状、体征改善，相关检测指标改善，病情稳定3个月以上。3. 随访 主要观察症状和体征等变化，可定期复查血常规、生化等检查。定期复查外周血骨髓中肥大细胞的比例。【治疗经验与解析】 伊马替尼、达沙替尼主要副作用为血液学毒性，应注意血液学监测和支持治疗。常见非血液学毒性包括水肿、恶心、腹泻、皮疹、骨关节痛、肌痉挛和肝酶异常等。伊马替尼治疗失败主要由耐药导致，存在KITD816V基因突变的患者对其无效，因此治疗前需行该基因检测。骨髓增生异常综合征 骨髓增生异常综合征（MDS）是一种起源于造血干细胞的恶性克隆性疾病，其临床特征主要是造血细胞一系或多系发育异常、无效造血所致的难治性血细胞减少和高风险转化为急性髓系白血病。MDS多见于老年人，年发病率在3～5/10万。MDS可分为原发性MDS和继发性MDS，后者与长期接触苯，或因某些肿瘤而接受放疗、化疗相关。【治疗程序】 如图所示。,内科治疗指南\content\chap05.tex,血液和造血系统疾病,造血干细胞疾病,,血液科,血液和造血系统疾病,治疗指南,临床表现,2,,"MDS,口服,血液学,伊马,替尼",691,345
【治疗方案】 治疗是以国际预后积分系统（IPSS）危度分组为依据，对于低危和中危-1患者，主要是刺激残存造血干、祖细胞的造血能力和（或）改善MDS异常造血克隆的造血效率，从而改善患者的生活质量，对于中危-2和高危患者，则是根除MDS异常造血克隆恢复正常造血。1. 一般治疗 避免接触可能的致病因素。临床症状不明显者可仅观察随访。对重度贫血而有自觉症状者可输注红细胞悬液。对有明确感染者，应给予有效的抗生素治疗。血小板数严重减少伴有明显的出血者可输血小板，维持血小板10×10$^$ /L。对于长期红细胞输注20～30U或血清铁蛋白2500μg/L，且预计生存期较长（以年计）者，常用去铁胺去铁治疗，直至<1000μg/L，去铁胺20～40mg/（kg·d），微量泵皮下持续注射12小时，每周5～7日。2. 姑息或对症治疗 姑息治疗包括生物反应调节剂或低剂量化疗。（1）针对其全血细胞减少，可选用： EPO 10000U，皮下注射，每日1次 G-CSF或GM-CSF 150～300μg，皮下注射，每日1次 IL-11 10μg/kg，皮下注射，每日1次 血小板生成素（TPO） 10000U，皮下注射，每日1次 （2）免疫抑制治疗应用于某些MDS亚型，特别是伴严重血细胞减少的低增生性MDS。如： CsA 2～6mg/（kg·d），口服，每日2次 血液CSA浓度维持100～300ng/ml 兔ATG 3～5mg/（kg·d），加入NS1000ml中，静脉滴注，维持12～16小时，连用5日 （3）小剂量化疗，常用小剂量药物治疗，如： 阿糖胞苷 10～20mg/d，皮下注射，2周为1个疗程，间歇2周后重复使用 高三尖杉酯碱 0.5～1mg/d，静脉滴注，2周为1个疗程，间歇2周后再开始下一个疗程 阿克拉霉素 5mg/（m$^2$ ·d），静脉滴注，7日为1个疗程，一般用2个疗程。,内科治疗指南\content\chap05.tex,血液和造血系统疾病,造血干细胞疾病,,血液科,血液和造血系统疾病,治疗指南,概述,2,,"造血,皮下注射,治疗,疗程,MDS",792,396
或联合化疗方案如CAG、HAG。3. 高强度治疗 包括异基因造血干细胞移植（Allo-HSCT）和强烈诱导化疗如标准或大剂量Ara-C联合蒽环类或氟达拉滨方案，具体参照AML相关章节。4. DNA甲基转移酶抑制剂 适用于中危-2及高危患者，特别是老年不适合强烈化疗及HSCT的患者。常用有5氮杂胞苷75mg/（m$^2$ ·d），皮下注射，d1～7，4周为1个疗程，至少4疗程。地西他滨20mg/m$^2$ 加入250ml生理盐水，静脉滴注，d1～5，4周为1个疗程，至少3个疗程。5. 免疫调节剂 适用于伴5q 伴/不伴额外细胞遗传学异常且有输血依赖的低、中危患者。如沙利度胺100～200mg，口服，每日2次。来那度胺10mg口服，每日1次。【疗效观察与随访】 1. 观察指标 （1）症状：观察患者是否有进行性加重的贫血、出血倾向及反复发生的感染等。（2）血常规：全血细胞减少进行性加重，提示病情进展，预后差。（3）染色体：出现新的染色体异常，提示病情进展，预后差。（4）骨髓：原始细胞增高，当20%，提示转化为急性髓系白血病。2. 疗效标准 关于骨髓增生异常综合征的疗效标准，在很长时间内没有国际统一认同的标准。为解决这一问题，2000年Cheson等专家组提出了统一的标化疗效标准。具体见表。表 标化MDS疗效判定标准* 注：*：所有疗效标准必须是根据治疗后适当日期（≥1个月）相隔至少1周的至少连续2次测定值加以判定。#：如红系%<有核细胞（NC）的50%，原始细胞%按NC%计算。如红系%≥有核细胞（NC）的50%，原始细胞%按非红系细胞（NEC）计算。Δ：如考虑为治疗影响所致，可允许有轻度巨幼样变，但不能有治疗前存在的其他形态异常。▲：按有效的血细胞系列报告。3. 随访 注意病情观察，观察症状、血常规、染色体、骨髓等变化，避免并发症。,内科治疗指南\content\chap05.tex,血液和造血系统疾病,造血干细胞疾病,,血液科,血液和造血系统疾病,治疗指南,临床表现,2,,"疗效,细胞,疗程,标准,观察",776,388
【治疗经验与解析】 1. MDS患者治疗的初次策略须考虑以下4点：①IPSS危险度，②年龄，③体能状态，④输血的依赖程度。在治疗过程中应对患者病情动态评估以调整治疗策略。2. 关于预后积分系统（IPSS），IPSS是目前血液科医生广泛接受的预后判断系统，但该系统呈静止状态，没有融入患者年龄、病情进展速度及输血依赖情况等重要因素。而目前研究证实在MDS患者的病程中是否输血能极大影响患者的预后并有可能成为评价疾病严重程度的独立因素。如何动态的分层评估患者的预后对于调整和确定治疗方案有较大的意义。3. 关于异基因造血干细胞移植（Allo-HSCT） Allo-HSCT是目前唯一能根治MDS的措施，患者年龄、疾病状态和供者来源是影响患者移植后长期生存率的重要因素。目前行Allo-HSCT的指征包括：①年龄<55岁的中危2或高危患者如能找到HLA匹配的同胞供体，应在确诊后立即施行Allo-HSCT。②年龄<40岁的中危-1、中危-2或高危患者可以施行HLA匹配的无关供体Allo-HSCT。③低危或中危-1患者如选择HSCT，则应在出现新的染色体异常、进行性加重的血细胞减少以及进展为更高IPSS危险度时施行。我国的专家共识认为：<60岁，中危-2、高危组和具有明确恶性克隆证据或血小板长期<20×10$^$ /L或严重依赖于输血的中危-1患者，应首选HLA相合的HSCT。对于无HLA相合的高危患者，可以选择单倍体相合HSCT。,内科治疗指南\content\chap05.tex,血液和造血系统疾病,造血干细胞疾病,,血液科,血液和造血系统疾病,治疗指南,治疗,2,,"HS,CT,患者,中危,Allo",616,308
再生障碍性贫血（简称再障），是一组由于化学、物理、生物因素及不明原因等引起的骨髓造血干细胞及（或）造血微环境损伤，以致红髓向心性萎缩，被脂肪髓代替，以外周全血细胞减少为特征的疾病。主要在临床上表现为较为严重的贫血、出血和感染。根据病因分为：获得性再障和先天性再障。获得性再障根据病情轻重和进展情况又分为重型和非重型再障。获得性再障的病因有的不明确（原发性），有的与药物、化学物质、放射线、严重的感染、免疫因素、妊娠等有关（继发性）。先天性再障有范可尼贫血、先天性角化不良等。【治疗程序】 如图、图所示。【治疗方案】 1. 重型再障的治疗 （1）支持治疗：包括血制品输注、感染的预防和治疗、去铁治疗、心理辅导和一般的支持治疗。（2）特殊治疗：经确诊的重型再障患者的标准治疗为HLA相合造血干细胞移植，或者抗胸腺球蛋白（ATG）联合环孢素A（CsA）的强化免疫抑制治疗。兔ATG治疗总量为5mg/（kg·d），静脉滴注第1～5日。由于静脉滴注异种蛋白可能引起严重的过敏反应，在开始大量滴注前必须先进行静脉试验。首先以ATG3mg（法国）或10mg（德国）加入生理盐水100ml，静脉滴注1小时。静脉试验时不用激素，应行心电监护。备好氧气、吸痰器、肾上腺素、地塞米松等抢救药品及器械，并密切观察输液反应。若无反应则开通两个静脉通道：①通道一：ATG5mg/（kg·d）加入生理盐水1000ml，静脉滴注12～16小时滴完。②通道二：先予氢化考的松100mg加入生理盐水500ml，静脉滴注。每日激素用量按泼尼松1mg/（kg·d）计算，每日予氢化考的松100mg，剩余的激素量换算成地塞米松加入5%葡萄糖500ml静脉滴注，与通道一的时间同步。猪ATG（武汉生产）治疗总量为30mg/（kg·d），静脉滴注第1～5日。,内科治疗指南\content\chap05.tex,血液和造血系统疾病,造血干细胞疾病,再生障碍性贫血,血液科,血液和造血系统疾病,治疗指南,概述,3,,"再障,静脉滴注,治疗,kg,ATG",756,378
皮试方法：用猪正常免疫球蛋白进行皮试，取0.1ml猪ATG加生理盐水至10ml，稀释至1∶100，于前臂打皮丘，观察15分钟，若有水疱，明显红肿者为阳性。对可疑阳性者，用皮试液滴眼做角膜试验，若出现充血，红肿则为阳性。若皮试阴性，则也采用两通道法用药：①通道一：ATG30mg/（kg·d）加入生理盐水250ml静脉滴注，开始5～10滴/分钟，10分钟后若无不良反应，则逐渐加快速度，2小时内滴完。②通道二：氢化考的松100mg加入5%葡萄糖500ml静脉滴注，2小时内滴完。2. 非重型再障的治疗 （1）以雄性激素及中药为主：可予司坦唑醇（康力龙）6～12mg/d，分3次口服。或十一酸睾酮（安特尔）80～160mg/d，分2次口服。或丙酸睾酮100mg，每日1次肌内注射。或达那唑0.2，每日3次口服。也可同时予CsA3～6mg/（kg·d）口服，连续应用3个月以上。（2）其他刺激造血的药物：再造生血片5片，每日3次口服。或复方皂矾丸7片，每日3次口服。或益血生3片，每日3次口服。【疗效观察与随访】 1. 观察指标 常见症状、体征、血象与骨髓象。2. 重型再障疗效标准 （1）完全缓解：Hb正常，ANC1.5×10$^$ /L，PLT150×10$^$ /L。（2）部分缓解：已脱离输注血制品依赖，但未达到完全缓解的指标。（3）无反应：疾病状态无改善或恶化。3. 非重型再障疗效标准 （1）完全缓解：Hb正常，ANC1.5×10$^$ /L，PLT150×10$^$ /L。（2）部分缓解：摆脱输注血制品依赖，或至少有一系血细胞较治疗前翻倍或达到正常值，或Hb上升30g/L以上（如最初Hb<60g/L），或ANC上升0.5×10$^$ /L（如最初ANC<0.5×10$^$ /L），或PLT上升20×10$^$ /L（如最初PLT<20×10$^$ /L）。,内科治疗指南\content\chap05.tex,血液和造血系统疾病,造血干细胞疾病,再生障碍性贫血,血液科,血液和造血系统疾病,治疗指南,临床表现,3,,"10,口服,Hb,皮试,再障",785,392
（3）无反应：疾病状态无改善或恶化。4. 随访 密切观察病情变化，定期复查相关指标。无论患者接受异基因造血干细胞移植治疗或者ATG联合CsA的强化免疫抑制治疗，均应定期检查血常规和骨髓形态学变化，以评估治疗效果或及时发现疾病复发。对于接受强化免疫抑制治疗者还特别需要随访是否有PNH、MDS、AML克隆的增生，因此在疾病状态发生变化时推荐同时进行骨髓形态学及细胞遗传学检查。2009年英国再障治疗指南还推荐患者每年进行一次PNH克隆的筛查。【治疗经验与解析】 1. 少数患者可在治疗初期或1～2周时出现速发型超敏反应或血清病。前者典型症状是体温升高、皮肤潮红、水肿、呼吸困难、喘鸣和血压下降。后者常表现为发热、皮疹、肌肉和关节酸痛甚至休克。ATG的禁忌证：已知对兔蛋白过敏者。血小板严重减少的患者，如少于20×10$^$ /L（因ATG可能引起血小板减少），有增加出血危险。对细菌，病毒感染尚未得到治疗控制者。妊娠或哺乳期妇女。2. 使用中应将ATG药品的批号保留在病历中，每天使用时应核对批号。同一次治疗的批号必须相同。为预防过敏性休克，急救治疗设备必须准备妥当，并有专人监护尤其是第1日用药。每天的药物必须在12～16小时内滴完（22～24滴/分钟）。ATG不能与葡萄糖、肝素钠、血液、血源性制品和含脂类溶液混合使用。3. 雄激素治疗后的长期生存者发展为克隆性血液病的可能性基本上与用免疫抑制剂治疗的患者相同。雄激素使用中严密检测不良反应，特别应注意肝脏毒性（康力龙最常见），应定期监测肝功能和给予保肝药物。对于处于生长发育期的儿童和青少年需慎用。4. 泼尼松可促进血红蛋白增长，控制溶血，但其效果不肯定，且可能导致股骨头坏死，现已少用。英国2009年再障治疗指南中明确指出糖皮质激素对再障的疗效不确切，而且增加了细菌、真菌感染的风险，并增加消化道溃疡的发生率，不推荐使用。,内科治疗指南\content\chap05.tex,血液和造血系统疾病,造血干细胞疾病,再生障碍性贫血,血液科,血液和造血系统疾病,治疗指南,临床表现,3,,"治疗,ATG,再障,批号,患者",789,394
5. 目前中药主要用于非重型再障的治疗，所开发的许多成药已在临床广泛应用。当患者以出血发热为突出症状时，中医认为肾阴虚，治疗以滋补肾阴为主。当患者的发热、出血被控制，以贫血为主要症状时，中医认为属肾阳虚，治疗以补肾阳为主。而由肾阴虚转为肾阳虚的过程中常有一个肾阴阳两虚的阶段，治疗以阴阳双补。当患者大便溏稀时诊断为脾肾两虚可加用健脾药。6. CsA的应用 （1）常用剂量为3～6mg/（kg·d），每个个体所需的剂量有需要的按血药浓度尝试调整，初始治疗时通常维持全血谷浓度200ng～400ng/ml。疗程不少于0.5年，多数需1～2年，待血象正常或平稳后才考虑逐渐减量。用药时需定期监测血压、肝肾功能、电解质等指标。复发者仍按初始剂量给药。（2）不良反应有高血压、牙龈及毛发增生、皮肤色素沉着、肝功能损害、氮质血症、增加感染危险等。用药期间需定期检查肝、肾功能，有血清肌酐水平增高是降低用药量的指征，以免出现不可逆的慢性肾病（以间质纤维化、小管萎缩为特征）。CsA与雌激素、雄激素、西咪替丁、地尔硫@、红霉素、酮康唑、伊曲康唑、伏立康唑等合用，可增加本品的血浆浓度。故与上述各药合用时须慎重。用CsA时如输注贮存超过10日的库存血或与保钾利尿剂、含高钾的药物等合用，可使血钾增高。（3）患者如有下列指标之一，提示对CsA有较好反应：①骨髓粒红比值0.6。②CsA能促进患者粒单细胞集落刺激单位体外生长。③HLA-DR2位点阳性。④骨髓单个核细胞干扰素-γmRNA阳性等。7. 造血细胞生长因子曾经广泛的被应用于重型再障的治疗。但是新的指南指出促红细胞生成素（EPO）治疗再障是无效的，因为再障患者本身血清EPO水平就是显著增高的，而EPO使用可能产生抗EPO抗体而引起贫血恶化，与CsA联合应用可能加重毒性（高血压）。促进血小板生成剂如IL-11及促血小板生成素（TPO）的疗效也不确定。,内科治疗指南\content\chap05.tex,血液和造血系统疾病,造血干细胞疾病,再生障碍性贫血,血液科,血液和造血系统疾病,治疗指南,临床表现,3,,"CsA,再障,EPO,治疗,患者",795,397
粒细胞集落刺激因子（G-CSF）用于粒缺的治疗，常见的副作用有发热、头痛、肌肉痛、关节痛等，一般多能耐受。但是对于其治疗再障的疗效尚无有说服力的证据，循证医学提示短程的皮下注射G-CSF5μg/（kg·d）并无增加患者抗细菌和真菌的能力。G-CSF治疗后有反应者一般是仍有残留的部分粒细胞造血活性患者。因此推荐在使用G-CSF无效后即停止此药。8. 来自同胞的HLA全相合的Allo-HSCT移植有希望治愈本病，无关供者HLA全相合的Allo-HSCT移植治疗效果近年来有明显提高，在特定情况下也可以考虑。而免疫抑制治疗尚不能使血细胞计数完全恢复正常，存在复发的危险。本病经Allo-HSCT后最初3个月病死率最高，多死于移植物排斥（发生率5%～70%）或移植物抗宿主病（发生率约为80%）。关于移植物的选择，目前认为骨髓的治疗效果要优于动员的外周血干细胞。适用于<40岁的重型再障患者。移植前应减少输血，输血<20次者效果好。女性供者以妊娠前、未输血者效好。同性间移植或男性供者效果好。非清髓HSCT因副作用较小，近年来亦用于治疗再障。,内科治疗指南\content\chap05.tex,血液和造血系统疾病,造血干细胞疾病,再生障碍性贫血,血液科,血液和造血系统疾病,治疗指南,治疗,3,,"HS,CT,再障,治疗,移植物",469,234
阵发性睡眠性血红蛋白尿症（PNH）是红细胞膜的获得性缺陷引起的对激活补体异常敏感的一种慢性血管内溶血。临床表现以与睡眠有关的、间歇发作的血红蛋白尿为特征，可伴有全血细胞减少或反复血栓形成。PNH是一种原因不明的克隆性疾病。患者体内正常造血干细胞与异常克隆并存。目前认为患者的骨髓因受到某种有害因素的损伤，而引起造血细胞的基因突变，产生病理性克隆，这种异常细胞达到一定数量后，则可发病。PNH的红细胞有许多异常，其中最重要的是对补体溶血的敏感度显著提高。【治疗方案】 尚无特殊疗法，以支持和对症治疗为主。对于有轻度贫血、血红蛋白尿轻的患者应尽量减少用药。应避免诱发因素，减少溶血的发生，积极防治感染，避免过度劳累和精神紧张。对于有严重贫血伴有溶血危象、血栓形成、感染的患者应及时治疗。1. 支持治疗 对于严重贫血患者需酌情输注洗涤红细胞改善症状。大多数反复发作的PNH患者会逐渐出现铁缺乏，可适当补充铁剂。另外可适当补充叶酸。2. 控制溶血发作 在溶血发作期可口服小苏打或静脉滴注5%碳酸氢钠碱化利尿。目前控制PNH溶血的主要药物是肾上腺皮质激素。泼尼松、地塞米松、氢化可的松为常用制剂。开始时可用泼尼松40～60mg/d，发作停止后逐渐减量维持。右旋糖酐在体内有抑制溶血的作用，输入6%右旋糖酐500～1000ml可以阻止血红蛋白尿的发作。适用于伴有感染、外伤、输血反应和腹痛危象者，但长期应用可能发生出血并发症。抗氧化药物对细胞膜有保护作用，常用维生素E，每日300mg，分3次口服，但效果并不肯定。3. 其他治疗 （1）雄激素：能够刺激造血、提高血红蛋白水平。口服康力龙6～12mg/d或羟甲烯龙10～50mg/d或达那唑400～600mg/d。约有50%骨髓低增生的PNH患者对雄激素有反应。但鉴于雄激素的不良反应，在治疗后6～8周无明显疗效应停用。,内科治疗指南\content\chap05.tex,血液和造血系统疾病,造血干细胞疾病,阵发性睡眠性血红蛋白尿症,血液科,血液和造血系统疾病,治疗指南,概述,3,,"溶血,PNH,血红蛋白,发作,患者",778,389
（2）化疗药物：PNH是一种不均质的造血干细胞克隆性疾病，而正常克隆较PNH克隆耐受，恢复快的优势，通过反复化疗，使正常克隆逐步替代PNH克隆。但多数以后会复发。常用的方案为COAP和MP方案，有效率60%左右，但因PNH对化疗敏感，会发生严重的骨髓抑制，故需加强支持治疗。（3）免疫抑制剂：抗胸腺细胞球蛋白（ATG）、环孢素A等，联合粒细胞刺激因子对部分患者有效，但不能改变PNH克隆的大小。（4）单克隆抗体（依库珠单抗）：可直接作用于补体C5上，阻断其作用，使溶血减少，达到减少输血依赖并提高生活质量的目的。用法：每周输注600mg共4周，之后1周输注900mg，然后每2周输注900mg共12周结束。后续治疗剂量的频率从每14日900mg增加到每12日900mg，以保证在12个月的治疗间期完全阻断补体。（5）造血干细胞移植：理论上异基因造血干细胞移植可根治异常造血干细胞病，但本病为良性疾病，有10%～15%可以在病后10～20年自然缓解。严重PNH反复常规治疗无效或严重贫血伴有骨髓增生不良的病例建议造血干细胞移植。4. 并发症的防治 （1）感染：是诱发急性溶血的诱因，也是我国PNH的主要死亡原因。预防和控制至关重要。（2）血栓形成：口服华法林抗凝剂有防止血栓的作用，但有出血的危险，应慎重。（3）合并症：PNH还可并发胆石症和肾衰竭等，予以相应的预防和治疗。【疗效观察与随访】 1. 观察指标 常见症状、体征、血常规、骨髓常规、出凝血指标、尿常规等。患者观察病情的重要指标是尿色，尤其是晨尿，出现浓茶色尿或者酱油色尿提示病情发作，也有些患者首先出现乏力、胸腰腹疼痛、发热等症状而尿色变化不明显。2. 疗效评估 好转标准：症状减轻，溶血改善，感染控制。3. 随访 密切观察病情变化，定期复查血常规，流式细胞术检测CD55/CD59阴性克隆的数量及骨髓形态学检查。,内科治疗指南\content\chap05.tex,血液和造血系统疾病,造血干细胞疾病,阵发性睡眠性血红蛋白尿症,血液科,血液和造血系统疾病,治疗指南,治疗,3,,"PNH,克隆,干细胞,900mg,造血",787,393
【治疗经验与解析】 1. 如同时有血管栓塞可口服华法林，但注意过量有出血危险。2. 对于血红蛋白尿丢失铁而伴有缺铁的患者，铁剂治疗有助于改善贫血。铁剂可使活性氧产生，PNH细胞对氧化损伤很敏感，易诱发血红蛋白尿。但补铁后红细胞生成增加，对补体敏感的红细胞增多，会加重或诱发溶血，所以缺铁者可应用小剂量的铁治疗（常规量的0.1～0.3），如有溶血，则停用。3. 低分子右旋糖酐具有抑制PNH细胞溶血的作用，长期应用可发生出血并发症，对心功能不全应注意不可过量和长期应用。4. 即使是输注洗涤红细胞也有可能再诱发溶血，因此除非贫血很重或高龄、高热、心功能欠佳的患者，应尽量减少输红细胞悬液。5. PNH在临床上有时与再生障碍性贫血难以区分。10%～20%的再生障碍性贫血患者会在病程中出现PNH的表现。另外有些PNH的患者也会在病程中出现骨髓衰竭表现。对于这些现象在患者诊疗过程中需要注意。,内科治疗指南\content\chap05.tex,血液和造血系统疾病,造血干细胞疾病,阵发性睡眠性血红蛋白尿症,血液科,血液和造血系统疾病,治疗指南,治疗,3,,"PNH,溶血,红细胞,贫血,患者",393,196
骨髓增殖性肿瘤（MPNs），既往称为骨髓增殖性疾病（MPDs），是一类以一系或多系髓系细胞（包括红系、粒系和巨核系）增殖为主要特征的克隆性造血干细胞疾病。主要包括慢性髓性白血病（CML）、真性红细胞增多症（PV）、原发性血小板增多症（ET）和原发性骨髓纤维化（PMF）四种经典类型，另外还包括慢性中性粒细胞白血病（CNL）、慢性嗜酸粒细胞白血病（CEL）、高嗜酸粒细胞综合征（HES）、肥大细胞增生症以及不能分类的MPN。本章重点介绍经典的MPN疾病（CML、PV、ET及PMF）的治疗指南。{（一）慢性髓性白血病} 慢性髓性白血病是一种克隆性造血干细胞疾病，主要表现为骨髓和外周血中持续性白细胞数目异常增高，以中幼粒细胞及以下阶段为主。染色体9号与22号相互易位形成Ph染色体，并产生BCR-ABL融合基因，翻译的BCR-ABL融合蛋白是该病重要的分子标志。该蛋白具有异常的酪氨酸蛋白激酶（PTK）活性，能通过作用于Ras相关的信号传递分子及上调Bcl-X 抗凋亡基因活性等途径促进细胞增殖、抑制凋亡，导致CML的发生。CML病程发生较慢，临床症状轻微，可有明显脾大，甚至巨脾，周围血的中性粒细胞显著增多。慢性髓性白血病占白血病的15%～25%，各种年龄均可发病，以中年最多见，男性略多于女性。可分为三期，慢性期（稳定期），加速期（活动期）和急变期。起病缓慢，早期常无自觉症状。大多数患者因急变而死亡。【治疗程序】 1. CML初始治疗程序 如图所示。2. 初始治疗后，根据疗效调整治疗方案 如图所示。3. 以IFN-α为基础的治疗及方案调整 如图所示。4. Allo-HSCT后续治疗 如图所示。【治疗方案】 1. 一般治疗 （1）化疗：虽可使大多数CML患者达到血液学部分或完全缓解，但患者的中位生存期（40个月左右），与不治疗相比并未得到明显改善。1）羟基脲：起效快，但持续时间较短。,内科治疗指南\content\chap05.tex,血液和造血系统疾病,造血干细胞疾病,骨髓增殖性肿瘤,血液科,血液和造血系统疾病,治疗指南,概述,3,,"CML,白血病,治疗,粒细胞,髓性",796,398
用药后2～3日白细胞就迅速下降，停药后又很快回升。初始剂量为1～3g/d，分2次口服，待白细胞减至20×10$^$ /L左右，剂量减半。降至10×10$^$ /L时，改为小剂量（0.5～1g/d）维持治疗。2）干扰素α：剂量为（3～9）×10$^$ U/d，皮下或肌内注射，每周3～7次。持续用数月至2年不等。因对胎儿发育影响较小，对于妊娠期妇女可以作为一线治疗。约70%患者获得血液学缓解，30%患者获得细胞遗传学缓解，对加速和急变期患者无效。该药与小剂量阿糖胞苷联合用，可提高疗效。3）白消安：属烷化剂，能选择性抑制较成熟的幼粒细胞，初始剂量为4～6mg/d，口服。用药2～3周，外周血白细胞开始减少，故应掌握剂量。当WBC降至20×10$^$ /L时宜暂停药，因停药后白细胞减少可持续2～4周。待稳定后改小剂量（每1～3日2mg），使WBC保持在（7～10）×10$^$ /L。目前临床应用较少。4）其他：包括靛玉红，小剂量Ara-C，三溴甘露醇、6-MP、苯丁酸氮芥、环磷酰胺及其他联合化疗等。化疗时宜加用别嘌醇（100mg，每日3次），并保持每日尿量在1500ml以上和碱化尿液，防止尿酸性肾病。待白细胞下降后停药。（2）造血干细胞移植：Allo-HSCT是目前唯一能治愈CML的方法。疗效与病期相关，慢性期疗效最好。复发率随病期进展而增加。移植相关死亡和疾病复发是移植的主要风险。移植前评估可帮助治疗选择，欧洲血液和骨髓移植组（EBMT）根据患者年龄、疾病分期、病史长短、供受者性别、HLA相合供者来源5个变量进行移植前风险评估，对积分≥3者，建议先接受伊马替尼治疗，或接受非清髓移植以规避风险。研究表明，0～2分者3年总生存率70%，3～4分者为50%，≥5分者为30%，对于高危患者也可采用HLA不全相合的Allo-HSCT。,内科治疗指南\content\chap05.tex,血液和造血系统疾病,造血干细胞疾病,骨髓增殖性肿瘤,血液科,血液和造血系统疾病,治疗指南,治疗,3,,"10,移植,小剂量,白细胞,剂量",771,385
对移植后复发患者可行供者淋巴细胞输注（DLI）、伊马替尼、第2代TKI、IFN-α治疗或临床试验。（3）白细胞单采：采用血细胞分离机可除去大量白细胞，减少体内白细胞数量。主要用于白细胞淤滞症，以缓解危险状况。也可用于急需治疗的孕妇。（4）脾放射和脾切除：目前脾区放射偶用于伴有胀痛的巨脾以缓解症状，目前多已弃用。2. 分子靶向治疗 甲磺酸伊马替尼（Glivec，IM，格列卫）能与BCR-ABL酪氨酸激酶作用，进而抑制白血病细胞的增殖并诱导这些细胞的程序性死亡。慢性期、加速期及急变期均可作为一线用药。常用剂量为400mg/d，可逐步增量至600mg/d，最大可达到800mg/d。不良反应主要为恶心、局限性水肿，肌肉痛性痉挛、腹泻、呕吐、皮疹、乏力及血细胞减少。初治CML-CP，IM治疗1年后CHR、MCR和CCR分别为96%、85%和69%，随治疗时间延长疗效增高，5年CCR 87%，总生存率90%。第2代酪氨酸激酶抑制剂：达沙替尼为SRC和ABL激酶双重抑制剂，尼洛替尼为ABL激酶抑制剂，均为第2代TKI的代表，可以逆转伊马替尼耐药，用于治疗伊马替尼耐药或不能耐受的CML患者。【疗效观察与随访】 1. 观察指标 常见症状和体征，白细胞、骨髓象等。2. 疗效评估 由于CML有明确和独特的遗传学和分子标志，可依此来进行治疗反应评估。在进行评估时，应包括血液学、骨髓细胞遗传学及分子学结果（表）。注：WBC=白细胞计数。PLT=血小板计数。CHR=完全血液学反应。CCyR=完全细胞遗传学反应。PCyR=部分细胞遗传学反应。mCyR=微小细胞遗传学反应。noCyR=无细胞遗传学反应。CMoR=完全分子学反应。MMoR=主要分子学反应 3. 随访 密切观察病情变化，定期复查相关指标，指导病后保健。【治疗经验与解析】 1. 关于高白细胞治疗，应先以降低白细胞、减少相关并发症为治疗目的。,内科治疗指南\content\chap05.tex,血液和造血系统疾病,造血干细胞疾病,骨髓增殖性肿瘤,血液科,血液和造血系统疾病,治疗指南,临床表现,3,,"白细胞,治疗,遗传学,激酶,伊马",798,399
